race_id,driver_id,pit_lap,pit_stop_number,pit_duration_seconds
2023_11,sainz,15,1,21.402
2023_11,hamilton,16,1,21.974
2023_11,hulkenberg,16,1,22.922
2023_11,norris,17,1,21.541
2023_11,leclerc,17,1,28.404
2023_11,piastri,18,1,21.171
2023_11,ricciardo,18,1,21.958
2023_11,alonso,20,1,22.916
2023_11,max_verstappen,23,1,21.407
2023_11,perez,24,1,21.862
2023_11,russell,28,1,21.886
2023_11,ricciardo,29,2,22.203
2023_11,albon,31,2,21.762
2023_11,stroll,34,2,22.403
2023_11,sargeant,34,2,22.197
2023_11,hulkenberg,38,2,21.955
2023_11,zhou,38,2,22.853
2023_11,bottas,40,2,23.242
2023_11,kevin_magnussen,41,2,22.152
2023_11,piastri,42,2,22.03
2023_11,perez,42,2,20.88
2023_11,leclerc,43,2,21.452
2023_11,alonso,43,2,24.152
2023_11,norris,44,2,21.43
2023_11,sainz,44,2,22.051
2023_11,tsunoda,44,2,21.181
2023_11,russell,46,2,21.675
2023_11,hamilton,49,2,21.728
2023_11,max_verstappen,51,2,21.68
2023_12,norris,5,1,25.012
2023_12,kevin_magnussen,5,1,23.638
2023_12,ricciardo,5,1,22.843
2023_12,ocon,6,1,23.085
2023_12,bottas,6,1,23.362
2023_12,albon,7,1,25.015
2023_12,sainz,7,1,23.303
2023_12,zhou,7,1,24.449
2023_12,sargeant,8,1,23.57
2023_12,tsunoda,9,1,22.61
2023_12,alonso,10,1,23.085
2023_12,hamilton,12,1,23.09
2023_12,hulkenberg,12,1,24.571
2023_12,perez,13,1,23.684
2023_12,leclerc,13,1,23.224
2023_12,max_verstappen,14,1,22.887
2023_12,norris,17,2,23.744
2023_12,stroll,20,1,25.397
2023_12,russell,22,1,23.837
2023_12,ricciardo,22,2,23.29
2023_12,gasly,23,1,25.664
2023_12,albon,23,2,23.596
2023_12,tsunoda,24,2,22.737
2023_12,bottas,24,2,23.786
2023_12,hulkenberg,24,2,25.238
2023_12,sargeant,24,2,23.938
2023_12,ocon,25,2,23.339
2023_12,kevin_magnussen,25,2,23.572
2023_12,zhou,25,2,24.045
2023_12,hamilton,27,2,23.023
2023_12,leclerc,28,2,23.148
2023_12,perez,29,2,22.71
2023_12,alonso,29,2,23.798
2023_12,max_verstappen,30,2,23.012
2023_12,albon,33,3,23.529
2023_12,sargeant,34,3,23.109
2023_12,hamilton,42,3,23.156
2023_13,perez,1,1,22.666
2023_13,leclerc,1,1,32.686
2023_13,gasly,1,1,28.469
2023_13,zhou,1,1,23.088
2023_13,tsunoda,1,1,32.321
2023_13,lawson,1,1,42.641
2023_13,kevin_magnussen,1,1,31.341
2023_13,max_verstappen,2,1,20.379
2023_13,alonso,2,1,20.647
2023_13,sainz,2,1,20.973
2023_13,ocon,2,1,22.534
2023_13,norris,3,1,20.17
2023_13,hamilton,3,1,20.266
2023_13,russell,4,1,21.201
2023_13,stroll,4,1,20.036
2023_13,kevin_magnussen,9,2,20.137
2023_13,hamilton,9,2,19.97
2023_13,stroll,9,2,20.208
2023_13,zhou,10,2,20.231
2023_13,alonso,10,2,20.109
2023_13,sainz,10,2,19.511
2023_13,tsunoda,10,2,18.904
2023_13,ocon,10,2,19.795
2023_13,norris,10,2,20.395
2023_13,lawson,10,2,30.836
2023_13,russell,10,2,20.148
2023_13,max_verstappen,11,2,19.289
2023_13,gasly,11,2,19.518
2023_13,leclerc,11,2,27.202
2023_13,perez,12,2,19.46
2023_13,piastri,15,1,18.979
2023_13,bottas,16,1,20.187
2023_13,hulkenberg,16,1,20.438
2023_13,russell,16,3,19.607
2023_13,stroll,16,3,19.653
2023_13,lawson,17,3,19.6
2023_13,stroll,34,4,19.923
2023_13,kevin_magnussen,35,3,20.51
2023_13,zhou,37,3,20.469
2023_13,sainz,41,3,19.398
2023_13,norris,42,3,18.878
2023_13,ocon,43,3,19.024
2023_13,albon,44,1,19.667
2023_13,perez,45,3,18.789
2023_13,hamilton,45,3,19.327
2023_13,gasly,46,3,25.404
2023_13,piastri,46,2,19.12
2023_13,lawson,46,4,19.192
2023_13,bottas,47,2,20.213
2023_13,alonso,48,3,25.147
2023_13,hulkenberg,48,2,19.713
2023_13,max_verstappen,49,3,18.706
2023_13,bottas,59,3,19.735
2023_13,lawson,59,5,19.307
2023_13,perez,60,4,27.596
2023_13,gasly,60,4,20.417
2023_13,sainz,60,4,19.838
2023_13,hamilton,60,4,20.779
2023_13,russell,60,4,24.019
2023_13,norris,60,4,19.871
2023_13,piastri,60,3,22.376
2023_13,tsunoda,60,3,20.602
2023_13,zhou,60,4,21.439
2023_13,stroll,60,5,21.532
2023_13,hulkenberg,60,3,23.582
2023_13,kevin_magnussen,60,4,23.584
2023_13,max_verstappen,61,4,19.429
2023_13,alonso,61,4,20.655
2023_13,albon,61,2,21.3
2023_13,ocon,61,4,22.096
2023_13,max_verstappen,63,5,20.402
2023_13,perez,63,5,0.0
2023_13,norris,63,5,0.0
2023_13,russell,63,5,0.0
2023_13,albon,63,3,0.0
2023_13,piastri,63,4,0.0
2023_13,ocon,63,5,0.0
2023_13,tsunoda,63,4,0.0
2023_13,stroll,63,6,0.0
2023_13,hulkenberg,63,4,0.0
2023_13,bottas,63,4,0.0
2023_13,lawson,63,6,0.0
2023_13,kevin_magnussen,63,5,0.0
2023_13,max_verstappen,64,6,0.0
2023_13,alonso,64,5,0.0
2023_13,gasly,64,5,0.0
2023_13,sainz,64,5,0.0
2023_13,hamilton,64,5,0.0
2023_13,perez,64,6,35.592
2023_13,norris,64,6,44.272
2023_13,russell,64,6,39.845
2023_13,albon,64,4,39.234
2023_13,piastri,64,5,38.453
2023_13,ocon,64,6,37.037
2023_13,tsunoda,64,5,34.901
2023_13,stroll,64,7,33.553
2023_13,hulkenberg,64,5,32.884
2023_13,bottas,64,5,32.518
2023_13,lawson,64,7,31.306
2023_13,kevin_magnussen,64,6,30.628
2023_13,russell,67,7,22.379
2023_14,gasly,10,1,27.376
2023_14,zhou,11,1,24.396
2023_14,kevin_magnussen,12,1,24.66
2023_14,lawson,13,1,24.212
2023_14,hulkenberg,14,1,26.095
2023_14,sargeant,14,1,24.779
2023_14,albon,15,1,24.538
2023_14,sainz,19,1,25.183
2023_14,russell,19,1,24.215
2023_14,max_verstappen,20,1,24.228
2023_14,leclerc,20,1,23.931
2023_14,stroll,20,1,25.667
2023_14,perez,21,1,23.819
2023_14,alonso,21,1,24.798
2023_14,norris,22,1,23.727
2023_14,piastri,23,1,24.133
2023_14,ocon,24,1,24.249
2023_14,bottas,25,1,24.658
2023_14,hamilton,27,1,24.255
2023_14,gasly,31,2,24.686
2023_14,lawson,33,2,24.281
2023_14,zhou,33,2,25.959
2023_14,kevin_magnussen,33,2,24.765
2023_14,hulkenberg,39,2,24.328
2023_14,piastri,41,2,31.799
2023_15,zhou,2,1,30.032
2023_15,sargeant,19,1,0.0
2023_15,sainz,20,1,29.499
2023_15,leclerc,20,1,32.888
2023_15,russell,20,1,29.976
2023_15,norris,20,1,29.485
2023_15,hamilton,20,1,32.631
2023_15,alonso,20,1,30.67
2023_15,ocon,20,1,29.755
2023_15,kevin_magnussen,20,1,31.475
2023_15,hulkenberg,20,1,35.497
2023_15,gasly,20,1,31.802
2023_15,lawson,20,1,32.348
2023_15,piastri,20,1,29.369
2023_15,albon,20,1,30.138
2023_15,zhou,20,2,30.637
2023_15,perez,39,1,28.977
2023_15,max_verstappen,40,1,29.698
2023_15,bottas,40,1,30.487
2023_15,albon,43,2,29.787
2023_15,kevin_magnussen,43,2,33.078
2023_15,sargeant,43,2,31.018
2023_15,russell,44,2,30.039
2023_15,hamilton,44,2,33.581
2023_15,alonso,44,2,52.708
2023_16,albon,1,1,50.143
2023_16,zhou,1,1,41.041
2023_16,ocon,1,1,27.056
2023_16,bottas,1,1,55.802
2023_16,perez,2,1,32.45
2023_16,sargeant,2,1,32.715
2023_16,sargeant,5,2,43.868
2023_16,bottas,6,2,53.512
2023_16,hulkenberg,8,1,23.52
2023_16,tsunoda,9,1,22.944
2023_16,lawson,10,1,23.136
2023_16,zhou,10,2,24.091
2023_16,alonso,11,1,24.086
2023_16,perez,12,2,41.499
2023_16,kevin_magnussen,12,1,23.816
2023_16,piastri,13,1,24.455
2023_16,albon,13,2,52.165
2023_16,stroll,14,1,23.441
2023_16,perez,13,3,0.0
2023_16,max_verstappen,16,1,24.382
2023_16,hamilton,16,1,24.841
2023_16,norris,17,1,23.523
2023_16,leclerc,17,1,23.197
2023_16,sainz,18,1,23.075
2023_16,gasly,18,1,24.488
2023_16,hulkenberg,21,2,23.66
2023_16,sargeant,21,3,35.182
2023_16,russell,24,1,24.034
2023_16,alonso,25,2,24.294
2023_16,lawson,25,2,23.671
2023_16,ocon,28,2,23.789
2023_16,zhou,29,3,24.116
2023_16,tsunoda,30,2,23.327
2023_16,kevin_magnussen,31,2,23.858
2023_16,leclerc,34,2,22.926
2023_16,hamilton,34,2,23.631
2023_16,gasly,34,2,24.651
2023_16,piastri,35,2,23.198
2023_16,norris,36,2,23.182
2023_16,max_verstappen,37,2,23.696
2023_16,hulkenberg,37,3,23.338
2023_16,sainz,38,2,23.374
2023_16,perez,14,4,30.651
2023_17,russell,1,1,39.686
2023_17,bottas,3,1,29.977
2023_17,kevin_magnussen,3,1,28.743
2023_17,stroll,3,1,28.886
2023_17,lawson,3,1,29.33
2023_17,tsunoda,9,1,27.781
2023_17,ocon,10,1,28.961
2023_17,alonso,11,1,28.373
2023_17,gasly,11,1,28.429
2023_17,piastri,12,1,28.875
2023_17,leclerc,12,1,28.228
2023_17,norris,13,1,28.134
2023_17,hulkenberg,13,1,39.879
2023_17,sargeant,13,1,29.436
2023_17,russell,14,2,28.542
2023_17,max_verstappen,17,1,28.233
2023_17,perez,17,1,27.808
2023_17,albon,18,1,29.253
2023_17,zhou,18,1,28.984
2023_17,bottas,21,2,29.387
2023_17,stroll,21,2,28.156
2023_17,kevin_magnussen,21,2,28.948
2023_17,lawson,21,2,28.665
2023_17,tsunoda,22,2,27.596
2023_17,piastri,25,2,27.868
2023_17,leclerc,25,2,27.873
2023_17,ocon,25,2,28.969
2023_17,alonso,26,2,28.432
2023_17,gasly,26,2,30.192
2023_17,sargeant,26,2,29.373
2023_17,norris,27,2,27.611
2023_17,hulkenberg,27,2,28.274
2023_17,perez,31,2,33.246
2023_17,albon,31,2,28.747
2023_17,russell,32,3,28.314
2023_17,max_verstappen,34,2,28.103
2023_17,zhou,35,2,28.854
2023_17,bottas,39,3,28.946
2023_17,stroll,39,3,29.399
2023_17,kevin_magnussen,39,3,30.331
2023_17,lawson,39,3,28.171
2023_17,hulkenberg,39,3,28.591
2023_17,tsunoda,40,3,27.809
2023_17,piastri,43,3,27.489
2023_17,leclerc,43,3,27.513
2023_17,ocon,43,3,29.169
2023_17,perez,43,3,33.165
2023_17,norris,44,3,27.677
2023_17,alonso,44,3,28.393
2023_17,gasly,44,3,34.856
2023_17,albon,44,3,28.981
2023_17,russell,50,4,28.191
2023_17,max_verstappen,51,3,29.726
2023_17,zhou,52,3,28.815
2023_18,zhou,9,1,25.636
2023_18,albon,10,1,24.563
2023_18,bottas,10,1,24.783
2023_18,kevin_magnussen,10,1,25.067
2023_18,sargeant,11,1,24.99
2023_18,max_verstappen,16,1,23.756
2023_18,norris,17,1,24.155
2023_18,sainz,17,1,23.668
2023_18,perez,17,1,24.245
2023_18,tsunoda,17,1,24.354
2023_18,gasly,18,1,23.9
2023_18,alonso,19,1,25.055
2023_18,hulkenberg,19,1,26.573
2023_18,hamilton,20,1,24.916
2023_18,stroll,20,1,24.457
2023_18,russell,21,1,24.357
2023_18,ricciardo,22,1,24.364
2023_18,leclerc,23,1,23.963
2023_18,zhou,27,2,24.717
2023_18,bottas,28,2,25.02
2023_18,albon,29,2,24.354
2023_18,kevin_magnussen,29,2,24.745
2023_18,sargeant,32,2,25.547
2023_18,norris,34,2,23.361
2023_18,tsunoda,34,2,24.125
2023_18,hulkenberg,34,2,24.308
2023_18,max_verstappen,35,2,24.974
2023_18,sainz,35,2,23.673
2023_18,perez,37,2,23.747
2023_18,gasly,37,2,24.88
2023_18,hamilton,38,2,24.648
2023_18,russell,39,2,23.969
2023_18,stroll,40,2,23.955
2023_18,alonso,42,2,24.823
2023_18,ricciardo,47,2,26.513
2023_18,tsunoda,54,3,23.472
2023_19,tsunoda,9,1,30.121
2023_19,norris,11,1,23.408
2023_19,max_verstappen,19,1,22.427
2023_19,zhou,21,1,22.817
2023_19,sargeant,22,1,23.945
2023_19,hulkenberg,23,1,23.144
2023_19,kevin_magnussen,23,1,23.642
2023_19,hamilton,24,1,22.21
2023_19,piastri,25,1,23.734
2023_19,russell,26,1,22.311
2023_19,ricciardo,27,1,22.406
2023_19,gasly,28,1,22.627
2023_19,alonso,29,1,22.844
2023_19,sainz,30,1,22.067
2023_19,stroll,30,1,22.582
2023_19,leclerc,31,1,22.248
2023_19,bottas,31,1,23.638
2023_19,max_verstappen,33,2,22.372
2023_19,norris,33,2,22.563
2023_19,albon,33,1,23.68
2023_19,max_verstappen,34,3,0.0
2023_19,leclerc,34,2,0.0
2023_19,hamilton,34,2,0.0
2023_19,sainz,34,2,0.0
2023_19,ricciardo,34,2,0.0
2023_19,piastri,34,2,0.0
2023_19,russell,34,2,0.0
2023_19,tsunoda,34,2,0.0
2023_19,hulkenberg,34,2,0.0
2023_19,norris,34,3,0.0
2023_19,gasly,34,2,0.0
2023_19,albon,34,2,0.0
2023_19,zhou,34,2,0.0
2023_19,ocon,34,1,0.0
2023_19,sargeant,34,2,0.0
2023_19,bottas,34,2,0.0
2023_19,stroll,34,2,0.0
2023_19,alonso,34,2,0.0
2023_20,max_verstappen,1,1,18.535
2023_20,norris,1,1,19.386
2023_20,hamilton,1,1,18.521
2023_20,alonso,1,1,18.487
2023_20,stroll,1,1,18.504
2023_20,russell,1,1,20.449
2023_20,perez,1,1,20.811
2023_20,sainz,1,1,23.03
2023_20,ocon,1,1,22.209
2023_20,piastri,1,1,0.0
2023_20,tsunoda,1,1,20.969
2023_20,gasly,1,1,20.523
2023_20,bottas,1,1,20.732
2023_20,zhou,1,1,21.256
2023_20,sargeant,1,1,27.472
2023_20,ricciardo,1,1,0.0
2023_20,hulkenberg,1,1,34.261
2023_20,max_verstappen,2,2,0.0
2023_20,norris,2,2,0.0
2023_20,hamilton,2,2,0.0
2023_20,alonso,2,2,0.0
2023_20,stroll,2,2,0.0
2023_20,russell,2,2,0.0
2023_20,perez,2,2,0.0
2023_20,sainz,2,2,0.0
2023_20,ocon,2,2,0.0
2023_20,tsunoda,2,2,0.0
2023_20,gasly,2,2,0.0
2023_20,bottas,2,2,0.0
2023_20,zhou,2,2,0.0
2023_20,sargeant,2,2,0.0
2023_20,hulkenberg,2,2,0.0
2023_20,piastri,2,2,38.489
2023_20,ricciardo,2,2,32.77
2023_20,ocon,14,3,24.037
2023_20,zhou,15,3,23.953
2023_20,sargeant,17,3,24.367
2023_20,hamilton,18,3,23.571
2023_20,bottas,18,3,24.077
2023_20,russell,19,3,23.73
2023_20,perez,20,3,23.164
2023_20,hulkenberg,21,3,24.401
2023_20,stroll,22,3,23.558
2023_20,alonso,25,3,24.204
2023_20,piastri,24,3,23.536
2023_20,sainz,26,3,23.557
2023_20,gasly,26,3,25.295
2023_20,tsunoda,26,3,27.114
2023_20,max_verstappen,27,3,22.994
2023_20,norris,27,3,23.806
2023_20,ricciardo,26,3,23.955
2023_20,ocon,31,4,24.406
2023_20,sargeant,44,4,24.137
2023_20,russell,45,4,23.962
2023_20,perez,46,4,23.522
2023_20,hamilton,46,4,24.074
2023_20,gasly,46,4,23.583
2023_20,hulkenberg,46,4,23.841
2023_20,alonso,47,4,23.83
2023_20,sainz,51,4,23.704
2023_20,ocon,51,5,23.599
2023_20,stroll,52,4,25.294
2023_20,piastri,52,4,23.338
2023_20,tsunoda,55,4,23.453
2023_20,max_verstappen,56,4,23.397
2023_20,ricciardo,55,4,23.508
2023_20,norris,59,4,23.664
2023_21,perez,1,1,33.599
2023_21,alonso,1,1,29.304
2023_21,bottas,1,1,43.914
2023_21,stroll,3,1,22.222
2023_21,sainz,3,1,21.261
2023_21,tsunoda,10,1,20.619
2023_21,hulkenberg,12,1,22.154
2023_21,kevin_magnussen,14,1,21.611
2023_21,russell,15,1,21.257
2023_21,sargeant,15,1,21.367
2023_21,max_verstappen,16,1,26.686
2023_21,albon,16,1,21.242
2023_21,piastri,16,1,23.269
2023_21,gasly,17,1,22.262
2023_21,hamilton,17,1,25.047
2023_21,ricciardo,17,1,22.242
2023_21,ocon,20,1,21.763
2023_21,leclerc,21,1,22.559
2023_21,tsunoda,21,2,20.894
2023_21,bottas,24,2,21.575
2023_21,perez,26,2,21.568
2023_21,stroll,26,2,22.57
2023_21,max_verstappen,26,2,21.323
2023_21,russell,26,2,21.952
2023_21,sainz,26,2,22.63
2023_21,alonso,26,2,23.214
2023_21,zhou,26,1,22.155
2023_21,kevin_magnussen,26,2,21.868
2023_21,hulkenberg,26,2,25.453
2023_21,hamilton,26,2,22.508
2023_21,piastri,43,2,20.535
2023_22,kevin_magnussen,5,1,22.764
2023_22,ricciardo,7,1,21.692
2023_22,alonso,12,1,22.462
2023_22,piastri,13,1,21.697
2023_22,hulkenberg,13,1,21.861
2023_22,zhou,13,1,22.867
2023_22,norris,14,1,24.061
2023_22,russell,14,1,21.65
2023_22,hamilton,15,1,22.195
2023_22,ocon,15,1,22.16
2023_22,sargeant,15,1,22.124
2023_22,max_verstappen,16,1,21.662
2023_22,albon,16,1,22.17
2023_22,leclerc,17,1,21.919
2023_22,perez,17,1,21.446
2023_22,gasly,17,1,23.091
2023_22,tsunoda,22,1,21.486
2023_22,stroll,22,1,21.866
2023_22,kevin_magnussen,22,2,22.163
2023_22,sainz,23,1,21.229
2023_22,bottas,29,1,22.665
2023_22,ricciardo,31,2,21.74
2023_22,gasly,32,2,23.478
2023_22,norris,33,2,21.432
2023_22,hulkenberg,33,2,22.081
2023_22,russell,34,2,22.084
2023_22,leclerc,35,2,21.246
2023_22,hamilton,35,2,22.045
2023_22,piastri,36,2,21.156
2023_22,alonso,36,2,21.841
2023_22,zhou,37,2,22.345
2023_22,sargeant,41,2,21.88
2023_22,perez,42,2,21.274
2023_22,stroll,42,2,21.667
2023_22,max_verstappen,43,2,21.275
2023_22,albon,43,2,21.919
2023_22,sainz,56,2,21.564
2024_01,hulkenberg,1,1,36.604
2024_01,zhou,9,1,25.208
2024_01,stroll,9,1,24.418
2024_01,ocon,10,1,24.877
2024_01,sargeant,10,1,35.729
2024_01,russell,11,1,24.778
2024_01,leclerc,11,1,24.069
2024_01,kevin_magnussen,11,1,25.951
2024_01,perez,12,1,24.516
2024_01,piastri,12,1,25.45
2024_01,hamilton,12,1,25.087
2024_01,gasly,12,1,29.98
2024_01,bottas,12,1,26.42
2024_01,norris,13,1,24.205
2024_01,ricciardo,13,1,24.988
2024_01,sainz,14,1,24.474
2024_01,tsunoda,14,1,24.724
2024_01,alonso,15,1,24.786
2024_01,albon,15,1,24.681
2024_01,max_verstappen,17,1,25.064
2024_01,hulkenberg,20,2,24.768
2024_01,stroll,27,2,24.545
2024_01,zhou,28,2,25.094
2024_01,sargeant,28,2,25.07
2024_01,ocon,30,2,25.145
2024_01,bottas,30,2,0.0
2024_01,russell,31,2,24.866
2024_01,gasly,31,2,26.462
2024_01,kevin_magnussen,32,2,24.446
2024_01,norris,33,2,24.705
2024_01,hamilton,33,2,24.094
2024_01,leclerc,34,2,24.136
2024_01,piastri,34,2,24.852
2024_01,tsunoda,34,2,24.324
2024_01,sainz,35,2,23.866
2024_01,ricciardo,35,2,24.856
2024_01,perez,36,2,24.563
2024_01,albon,36,2,24.61
2024_01,max_verstappen,37,2,24.209
2024_01,alonso,41,2,25.109
2024_01,sargeant,40,3,25.346
2024_01,hulkenberg,41,3,24.387
2024_01,gasly,43,3,25.24
2024_02,max_verstappen,7,1,20.607
2024_02,perez,7,1,22.196
2024_02,leclerc,7,1,23.419
2024_02,piastri,7,1,21.427
2024_02,alonso,7,1,22.129
2024_02,russell,7,1,21.013
2024_02,bearman,7,1,22.457
2024_02,tsunoda,7,1,21.694
2024_02,albon,7,1,21.723
2024_02,kevin_magnussen,7,1,21.46
2024_02,ricciardo,7,1,0.0
2024_02,ocon,7,1,22.502
2024_02,bottas,7,1,22.795
2024_02,sargeant,7,1,23.645
2024_02,hulkenberg,33,1,21.035
2024_02,bottas,35,2,23.281
2024_02,hamilton,36,1,20.17
2024_02,norris,37,1,22.211
2024_02,zhou,41,1,46.381
2024_03,ricciardo,5,1,18.265
2024_03,albon,6,1,17.755
2024_03,zhou,6,1,19.032
2024_03,hamilton,7,1,17.596
2024_03,kevin_magnussen,7,1,18.301
2024_03,russell,8,1,18.046
2024_03,stroll,8,1,17.901
2024_03,bottas,8,1,46.969
2024_03,leclerc,9,1,17.409
2024_03,piastri,9,1,17.573
2024_03,tsunoda,9,1,18.523
2024_03,ocon,9,1,18.287
2024_03,norris,14,1,17.776
2024_03,perez,14,1,18.112
2024_03,sainz,16,1,17.599
2024_03,ocon,16,2,30.626
2024_03,alonso,17,1,18.16
2024_03,hulkenberg,17,1,18.32
2024_03,gasly,17,1,20.316
2024_03,albon,27,2,17.745
2024_03,ricciardo,29,2,17.751
2024_03,kevin_magnussen,33,2,18.151
2024_03,leclerc,34,2,17.308
2024_03,perez,35,2,17.222
2024_03,hulkenberg,35,2,18.145
2024_03,zhou,35,2,36.866
2024_03,tsunoda,36,2,17.535
2024_03,bottas,36,2,18.938
2024_03,stroll,37,2,17.977
2024_03,piastri,39,2,18.533
2024_03,norris,40,2,17.653
2024_03,sainz,41,2,17.74
2024_03,alonso,41,2,17.995
2024_03,gasly,41,2,17.682
2024_03,ocon,42,3,18.007
2024_03,russell,45,2,17.964
2024_04,max_verstappen,1,1,0.0
2024_04,perez,1,1,0.0
2024_04,norris,1,1,0.0
2024_04,sainz,1,1,0.0
2024_04,alonso,1,1,0.0
2024_04,piastri,1,1,0.0
2024_04,hamilton,1,1,0.0
2024_04,leclerc,1,1,0.0
2024_04,russell,1,1,0.0
2024_04,hulkenberg,1,1,0.0
2024_04,bottas,1,1,0.0
2024_04,tsunoda,1,1,0.0
2024_04,ocon,1,1,0.0
2024_04,gasly,1,1,0.0
2024_04,stroll,1,1,0.0
2024_04,kevin_magnussen,1,1,0.0
2024_04,sargeant,1,1,0.0
2024_04,zhou,1,1,0.0
2024_04,hulkenberg,5,2,23.622
2024_04,bottas,6,2,24.824
2024_04,tsunoda,7,2,23.358
2024_04,zhou,7,2,23.91
2024_04,norris,11,2,23.049
2024_04,zhou,11,3,26.653
2024_04,piastri,12,2,23.42
2024_04,stroll,12,2,23.358
2024_04,alonso,13,2,22.998
2024_04,perez,15,2,22.99
2024_04,sainz,15,2,23.136
2024_04,max_verstappen,16,2,23.177
2024_04,gasly,16,2,23.844
2024_04,ocon,19,2,23.394
2024_04,russell,22,2,23.577
2024_04,kevin_magnussen,22,2,26.198
2024_04,bottas,22,3,25.946
2024_04,sargeant,22,2,25.53
2024_04,tsunoda,22,3,23.486
2024_04,stroll,22,3,23.238
2024_04,hamilton,23,2,23.333
2024_04,leclerc,26,2,23.285
2024_04,norris,26,3,23.232
2024_04,piastri,32,3,22.848
2024_04,gasly,32,3,23.102
2024_04,perez,33,3,22.956
2024_04,alonso,33,3,23.157
2024_04,hulkenberg,33,3,23.993
2024_04,ocon,33,3,24.181
2024_04,max_verstappen,34,3,23.234
2024_04,stroll,34,4,22.911
2024_04,sargeant,34,3,24.22
2024_04,sainz,36,3,23.591
2024_04,russell,37,3,22.991
2024_04,hamilton,39,3,23.956
2024_04,sargeant,41,4,23.287
2024_05,hulkenberg,8,1,23.004
2024_05,tsunoda,8,1,23.16
2024_05,zhou,8,1,23.362
2024_05,stroll,9,1,23.823
2024_05,bottas,9,1,22.949
2024_05,ocon,9,1,23.156
2024_05,albon,9,1,23.273
2024_05,hamilton,9,1,22.518
2024_05,alonso,11,1,23.049
2024_05,russell,11,1,22.415
2024_05,gasly,11,1,39.712
2024_05,sargeant,12,1,23.229
2024_05,max_verstappen,13,1,22.456
2024_05,perez,13,1,22.027
2024_05,ricciardo,14,1,22.598
2024_05,piastri,16,1,22.673
2024_05,sainz,17,1,22.629
2024_05,kevin_magnussen,17,1,22.974
2024_05,leclerc,21,1,22.36
2024_05,stroll,21,2,22.911
2024_05,hamilton,21,2,22.662
2024_05,norris,22,1,22.161
2024_05,max_verstappen,23,2,22.27
2024_05,perez,23,2,22.371
2024_05,alonso,23,2,22.687
2024_05,russell,23,2,22.707
2024_05,hulkenberg,23,2,23.336
2024_05,ocon,23,2,23.208
2024_05,tsunoda,23,2,22.387
2024_05,albon,23,2,23.6
2024_05,zhou,23,2,25.61
2024_05,gasly,23,2,23.987
2024_05,piastri,24,2,22.262
2024_05,sargeant,24,2,22.684
2024_05,stroll,26,3,0.0
2024_05,kevin_magnussen,27,2,25.727
2024_05,stroll,35,4,34.777
2024_05,gasly,38,3,22.836
2024_05,zhou,40,3,23.252
2024_05,alonso,43,3,23.179
2024_06,albon,10,1,22.828
2024_06,stroll,11,1,23.038
2024_06,sargeant,11,1,22.611
2024_06,bottas,11,1,23.73
2024_06,hulkenberg,12,1,23.055
2024_06,gasly,12,1,22.466
2024_06,perez,17,1,21.695
2024_06,leclerc,19,1,21.825
2024_06,ocon,22,1,22.663
2024_06,alonso,22,1,22.374
2024_06,kevin_magnussen,22,1,23.265
2024_06,max_verstappen,23,1,22.187
2024_06,russell,24,1,22.8
2024_06,hamilton,26,1,22.107
2024_06,piastri,27,1,22.216
2024_06,sainz,27,1,22.805
2024_06,perez,28,2,22.396
2024_06,tsunoda,28,1,22.153
2024_06,zhou,28,1,23.017
2024_06,ricciardo,28,1,22.54
2024_06,hulkenberg,28,2,22.487
2024_06,stroll,28,2,22.631
2024_06,kevin_magnussen,28,2,29.727
2024_06,norris,29,1,22.041
2024_06,bottas,29,2,22.765
2024_06,kevin_magnussen,31,3,30.732
2024_06,piastri,40,2,30.409
2024_06,albon,53,2,22.567
2024_07,alonso,7,1,31.368
2024_07,albon,8,1,30.05
2024_07,gasly,8,1,30.081
2024_07,bottas,8,1,30.24
2024_07,albon,9,2,33.179
2024_07,ricciardo,11,1,30.068
2024_07,tsunoda,12,1,29.628
2024_07,hulkenberg,13,1,29.749
2024_07,russell,21,1,29.664
2024_07,norris,22,1,29.956
2024_07,piastri,23,1,29.77
2024_07,max_verstappen,24,1,30.416
2024_07,albon,23,3,38.413
2024_07,leclerc,25,1,30.149
2024_07,ocon,25,1,30.659
2024_07,sainz,27,1,30.508
2024_07,hamilton,27,1,29.547
2024_07,albon,28,4,31.131
2024_07,gasly,30,2,30.654
2024_07,sargeant,31,1,31.085
2024_07,zhou,33,1,30.244
2024_07,perez,37,1,29.669
2024_07,stroll,37,1,29.971
2024_07,kevin_magnussen,37,1,31.302
2024_07,alonso,40,2,30.483
2024_07,russell,52,2,29.605
2024_07,alonso,59,3,29.931
2024_08,leclerc,1,1,0.0
2024_08,piastri,1,1,0.0
2024_08,norris,1,1,0.0
2024_08,russell,1,1,0.0
2024_08,max_verstappen,1,1,0.0
2024_08,hamilton,1,1,0.0
2024_08,tsunoda,1,1,0.0
2024_08,albon,1,1,0.0
2024_08,gasly,1,1,0.0
2024_08,stroll,1,1,0.0
2024_08,ricciardo,1,1,0.0
2024_08,alonso,1,1,0.0
2024_08,sargeant,1,1,0.0
2024_08,bottas,1,1,0.0
2024_08,sainz,1,1,0.0
2024_08,zhou,1,1,0.0
2024_08,bottas,15,2,24.239
2024_08,stroll,42,2,24.132
2024_08,stroll,48,3,28.211
2024_08,hamilton,51,2,24.232
2024_08,max_verstappen,52,2,23.813
