race_id,driver_id,races_count_previous_5,top10_finishes_previous_5,top10_rate_previous_5,points_previous_5,avg_points_previous_5,points_finishes_previous_5,avg_finish_position_previous_5,avg_grid_position_previous_5,best_finish_previous_5,worst_finish_previous_5,avg_laps_completed_previous_5,dnf_previous_5
2012_06,petrov,5,0,0.0,0.0,0.0,0,17.2,18.6,16,19,53.0,1
2012_06,kobayashi,5,3,0.6,19.0,3.8,3,11.4,10.8,5,23,56.6,1
2012_06,rosa,5,0,0.0,0.0,0.0,0,18.8,20.6,12,22,59.4,0
2012_06,maldonado,5,2,0.4,29.0,5.8,2,12.8,10.8,1,23,51.6,3
2012_06,grosjean,5,3,0.6,35.0,7.0,3,11.6,5.8,3,24,36.6,2
2012_07,hamilton,5,5,1.0,48.0,9.6,5,5.4,7.4,3,8,62.6,0
2012_07,grosjean,5,3,0.6,35.0,7.0,3,12.2,6.0,3,24,36.4,2
2012_07,perez,5,1,0.2,18.0,3.6,1,11.0,10.6,2,20,56.6,1
2012_07,vettel,5,4,0.8,55.0,11.0,4,5.4,6.6,1,11,62.6,0
2012_07,alonso,5,5,1.0,66.0,13.2,5,4.4,6.6,1,9,62.6,0
2012_07,rosberg,5,4,0.8,59.0,11.8,4,5.6,4.2,1,13,62.6,0
2012_07,webber,5,4,0.8,61.0,12.2,4,4.8,5.0,1,11,62.4,0
2012_07,raikkonen,5,4,0.8,45.0,9.0,4,6.6,7.4,2,14,62.6,0
2012_07,kobayashi,5,2,0.4,11.0,2.2,2,14.4,10.4,5,23,46.0,2
2012_07,massa,5,2,0.4,10.0,2.0,2,11.6,12.2,6,15,62.4,0
2012_07,resta,5,3,0.6,20.0,4.0,3,9.2,13.0,6,14,62.4,0
2012_07,hulkenberg,5,3,0.6,7.0,1.4,3,10.8,13.6,8,15,62.4,0
2012_07,maldonado,5,2,0.4,29.0,5.8,2,14.8,14.0,1,23,40.2,3
2012_07,ricciardo,5,0,0.0,0.0,0.0,0,14.8,13.6,12,17,59.6,1
2012_07,vergne,5,1,0.2,4.0,0.8,1,12.4,17.8,8,16,62.2,0
2012_07,button,5,2,0.4,20.0,4.0,2,11.8,6.6,2,18,60.6,2
2012_07,bruno_senna,5,3,0.6,15.0,3.0,3,13.6,14.4,6,23,51.2,2
2012_07,kovalainen,5,0,0.0,0.0,0.0,0,17.4,18.8,13,23,61.2,0
2012_07,petrov,5,0,0.0,0.0,0.0,0,17.4,18.4,16,20,49.2,1
2012_07,pic,5,0,0.0,0.0,0.0,0,20.6,20.4,18,24,46.4,3
2012_07,glock,5,0,0.0,0.0,0.0,0,17.4,20.6,14,19,61.2,0
2012_07,michael_schumacher,5,2,0.4,2.0,0.4,2,17.4,8.2,10,24,40.0,3
2012_07,rosa,5,0,0.0,0.0,0.0,0,20.8,21.2,19,22,45.4,1
2012_07,karthikeyan,5,0,0.0,0.0,0.0,0,20.2,23.0,15,22,52.2,1
2012_08,alonso,5,5,1.0,51.0,10.2,5,5.2,5.6,2,9,65.4,0
2012_08,raikkonen,5,4,0.8,39.0,7.8,4,7.2,7.8,2,14,65.4,0
2012_08,michael_schumacher,5,1,0.2,1.0,0.2,1,19.8,9.4,10,24,37.4,4
2012_08,webber,5,4,0.8,55.0,11.0,4,5.4,5.0,1,11,65.2,0
2012_08,hulkenberg,5,2,0.4,5.0,1.0,2,11.4,13.0,8,15,65.2,0
2012_08,rosberg,5,5,1.0,67.0,13.4,5,4.2,3.8,1,7,65.4,0
2012_08,resta,5,2,0.4,14.0,2.8,2,10.0,11.8,6,14,65.2,0
2012_08,button,5,2,0.4,20.0,4.0,2,12.2,8.2,2,18,63.2,2
2012_08,perez,5,1,0.2,15.0,3.0,1,11.2,11.8,3,20,59.4,1
2012_08,bruno_senna,5,2,0.4,7.0,1.4,2,15.8,15.0,7,23,53.8,2
2012_08,ricciardo,5,0,0.0,0.0,0.0,0,15.2,13.4,13,17,62.4,1
2012_08,maldonado,5,2,0.4,29.0,5.8,2,13.6,16.2,1,23,43.4,2
2012_08,petrov,5,0,0.0,0.0,0.0,0,18.0,18.2,16,20,52.0,1
2012_08,kovalainen,5,0,0.0,0.0,0.0,0,17.4,17.4,13,23,64.0,0
2012_08,pic,5,0,0.0,0.0,0.0,0,20.6,20.8,18,24,49.4,3
2012_08,massa,5,3,0.6,11.0,2.2,3,10.6,11.0,6,15,65.2,0
2012_08,rosa,5,0,0.0,0.0,0.0,0,21.0,20.8,19,23,39.4,2
2012_08,karthikeyan,5,0,0.0,0.0,0.0,0,20.8,23.2,15,24,45.8,2
2012_08,hamilton,5,5,1.0,58.0,11.6,5,5.0,7.6,1,8,65.4,0
2012_08,grosjean,5,4,0.8,53.0,10.6,4,7.8,6.2,2,24,49.8,1
2012_08,vettel,5,5,1.0,67.0,13.4,5,4.0,5.8,1,6,65.4,0
2012_08,kobayashi,5,3,0.6,13.0,2.6,3,11.6,9.2,5,21,50.8,1
2012_08,vergne,5,0,0.0,0.0,0.0,0,13.8,18.0,12,16,64.8,0
2012_08,glock,5,0,0.0,0.0,0.0,0,18.2,20.8,14,21,61.4,1
2012_09,webber,5,4,0.8,55.0,11.0,4,5.4,7.6,1,11,65.4,0
2012_09,alonso,5,5,1.0,74.0,14.8,5,3.6,6.0,1,7,65.6,0
2012_09,vettel,5,4,0.8,57.0,11.4,4,7.2,3.8,1,21,60.8,1
2012_09,massa,5,3,0.6,11.0,2.2,3,11.2,11.2,6,16,65.2,0
2012_09,raikkonen,5,5,1.0,57.0,11.4,5,4.8,8.0,2,9,65.6,0
2012_09,grosjean,5,3,0.6,45.0,9.0,3,10.6,5.0,2,24,46.6,2
2012_09,michael_schumacher,5,2,0.4,16.0,3.2,2,15.6,11.4,3,24,46.4,3
2012_09,hamilton,5,4,0.8,43.0,8.6,4,8.2,6.6,1,19,65.2,1
2012_09,bruno_senna,5,2,0.4,2.0,0.4,2,16.4,15.0,10,23,54.0,2
2012_09,button,5,2,0.4,6.0,1.2,2,13.4,9.0,8,18,63.4,2
2012_09,kobayashi,5,2,0.4,12.0,2.4,2,14.0,10.0,5,22,46.2,2
2012_09,hulkenberg,5,3,0.6,15.0,3.0,3,9.4,11.4,5,12,65.4,0
2012_09,ricciardo,5,0,0.0,0.0,0.0,0,14.0,13.4,11,17,62.6,1
2012_09,vergne,5,0,0.0,0.0,0.0,0,15.2,16.8,12,23,58.8,1
2012_09,rosberg,5,5,1.0,50.0,10.0,5,5.2,4.8,2,7,65.6,0
2012_09,maldonado,5,1,0.2,25.0,5.0,1,14.4,14.2,1,23,43.6,2
2012_09,kovalainen,5,0,0.0,0.0,0.0,0,15.6,17.0,13,18,64.8,0
2012_09,glock,5,0,0.0,0.0,0.0,0,19.2,16.8,14,24,50.4,2
2012_09,pic,5,0,0.0,0.0,0.0,0,19.6,21.2,15,24,49.8,3
2012_09,rosa,5,0,0.0,0.0,0.0,0,20.2,20.6,17,23,39.6,2
2012_09,karthikeyan,5,0,0.0,0.0,0.0,0,20.0,23.0,15,24,46.2,2
2012_09,perez,5,2,0.4,17.0,3.4,2,10.8,13.2,3,20,59.6,1
2012_09,resta,5,3,0.6,20.0,4.0,3,9.0,10.8,6,14,65.4,0
2012_09,petrov,5,0,0.0,0.0,0.0,0,17.0,18.4,13,20,52.4,1
2012_10,alonso,5,5,1.0,86.0,17.2,5,2.6,4.4,1,5,64.6,0
2012_10,button,5,3,0.6,7.0,1.4,3,11.8,11.4,8,16,62.8,1
2012_10,raikkonen,5,5,1.0,49.0,9.8,5,5.4,7.0,2,9,64.6,0
2012_10,kobayashi,5,2,0.4,12.0,2.4,2,13.6,11.0,5,22,45.2,2
2012_10,vettel,5,4,0.8,47.0,9.4,4,7.6,4.4,3,21,59.8,1
2012_10,perez,5,2,0.4,17.0,3.4,2,13.0,14.6,3,22,50.4,2
2012_10,michael_schumacher,5,2,0.4,21.0,4.2,2,15.0,7.6,3,24,45.4,3
2012_10,webber,5,4,0.8,68.0,13.6,4,4.8,7.4,1,11,64.4,0
2012_10,hulkenberg,5,3,0.6,15.0,3.0,3,9.4,11.6,5,12,64.4,0
2012_10,rosberg,5,4,0.8,40.0,8.0,4,7.2,6.0,2,15,64.6,0
2012_10,resta,5,2,0.4,12.0,2.4,2,12.4,10.8,7,23,54.4,1
2012_10,massa,5,3,0.6,21.0,4.2,3,10.2,9.4,4,16,64.2,0
2012_10,ricciardo,5,0,0.0,0.0,0.0,0,13.6,14.6,11,17,61.8,1
2012_10,vergne,5,0,0.0,0.0,0.0,0,15.2,18.0,12,23,57.8,1
2012_10,maldonado,5,1,0.2,25.0,5.0,1,13.0,11.4,1,23,48.8,1
2012_10,petrov,5,0,0.0,0.0,0.0,0,18.6,18.4,13,24,41.2,2
2012_10,bruno_senna,5,3,0.6,4.0,0.8,3,13.8,14.6,9,23,53.6,1
2012_10,grosjean,5,3,0.6,38.0,7.6,3,11.2,5.4,2,24,45.6,2
2012_10,kovalainen,5,0,0.0,0.0,0.0,0,15.6,17.6,13,18,63.8,0
2012_10,pic,5,0,0.0,0.0,0.0,0,18.6,22.2,15,21,55.2,2
2012_10,rosa,5,0,0.0,0.0,0.0,0,20.2,20.8,17,23,38.6,2
2012_10,glock,5,0,0.0,0.0,0.0,0,19.0,16.2,14,24,49.6,2
2012_10,karthikeyan,5,0,0.0,0.0,0.0,0,20.0,22.6,15,24,45.2,2
2012_10,hamilton,5,4,0.8,43.0,8.6,4,8.2,7.8,1,19,64.2,1
2012_11,hamilton,5,3,0.6,39.0,7.8,3,11.4,4.4,1,24,62.2,2
2012_11,raikkonen,5,5,1.0,49.0,9.8,5,5.4,8.2,2,9,64.8,0
2012_11,grosjean,5,2,0.4,26.0,5.2,2,14.0,8.6,2,24,45.6,2
2012_11,vettel,5,4,0.8,49.0,9.8,4,7.4,3.4,3,21,60.0,1
2012_11,alonso,5,5,1.0,93.0,18.6,5,2.4,4.2,1,5,64.8,0
2012_11,button,5,3,0.6,23.0,4.6,3,10.4,10.6,2,16,63.0,1
2012_11,bruno_senna,5,3,0.6,4.0,0.8,3,12.6,14.0,9,17,64.4,0
2012_11,webber,5,5,1.0,72.0,14.4,5,4.2,6.8,1,8,64.8,0
2012_11,massa,5,3,0.6,21.0,4.2,3,9.6,8.8,4,16,64.6,0
2012_11,rosberg,5,4,0.8,35.0,7.0,4,7.8,9.0,2,15,64.8,0
2012_11,hulkenberg,5,3,0.6,16.0,3.2,3,9.2,9.8,5,12,64.8,0
2012_11,resta,5,2,0.4,12.0,2.4,2,11.8,10.2,7,23,54.8,1
2012_11,maldonado,5,0,0.0,0.0,0.0,0,15.8,12.2,12,23,48.8,1
2012_11,perez,5,3,0.6,25.0,5.0,3,10.2,17.0,3,22,56.4,1
2012_11,ricciardo,5,0,0.0,0.0,0.0,0,13.6,13.8,11,17,62.2,1
2012_11,vergne,5,0,0.0,0.0,0.0,0,15.6,18.2,12,23,58.2,1
2012_11,kovalainen,5,0,0.0,0.0,0.0,0,16.2,17.0,13,19,63.8,0
2012_11,kobayashi,5,2,0.4,14.0,2.8,2,13.4,11.6,4,22,45.4,2
2012_11,petrov,5,0,0.0,0.0,0.0,0,18.4,18.4,13,24,41.4,2
2012_11,pic,5,0,0.0,0.0,0.0,0,18.4,22.2,15,20,61.2,1
2012_11,glock,5,0,0.0,0.0,0.0,0,19.8,16.4,14,24,49.6,2
2012_11,rosa,5,0,0.0,0.0,0.0,0,20.6,21.0,17,23,38.8,2
2012_11,karthikeyan,5,0,0.0,0.0,0.0,0,20.2,22.8,15,24,53.6,1
2012_11,michael_schumacher,5,3,0.6,27.0,5.4,3,11.6,6.6,3,22,56.4,2
2012_12,button,5,4,0.8,31.0,6.2,4,8.4,9.0,2,16,62.8,0
2012_12,vettel,5,4,0.8,49.0,9.8,4,7.4,2.2,3,21,58.2,1
2012_12,raikkonen,5,5,1.0,65.0,13.0,5,4.0,7.6,2,8,63.0,0
2012_12,hulkenberg,5,2,0.4,12.0,2.4,2,9.8,9.8,5,12,63.0,0
2012_12,massa,5,3,0.6,15.0,3.0,3,10.2,8.8,4,16,62.8,0
2012_12,webber,5,5,1.0,51.0,10.2,5,5.6,8.8,1,8,63.0,0
2012_12,michael_schumacher,5,3,0.6,27.0,5.4,3,12.6,8.8,3,24,55.4,1
2012_12,vergne,5,0,0.0,0.0,0.0,0,16.4,18.2,14,23,56.4,1
2012_12,ricciardo,5,0,0.0,0.0,0.0,0,13.2,14.4,11,15,62.8,0
2012_12,resta,5,1,0.2,6.0,1.2,1,12.8,9.8,7,23,53.0,1
2012_12,rosberg,5,4,0.8,18.0,3.6,4,9.4,11.2,6,15,63.0,0
2012_12,bruno_senna,5,3,0.6,9.0,1.8,3,12.0,13.2,7,17,62.6,0
2012_12,kobayashi,5,2,0.4,14.0,2.8,2,12.8,12.4,4,22,57.8,1
2012_12,petrov,5,0,0.0,0.0,0.0,0,18.2,18.8,13,24,51.8,1
2012_12,glock,5,0,0.0,0.0,0.0,0,21.2,17.0,18,24,47.4,2
2012_12,pic,5,0,0.0,0.0,0.0,0,18.8,22.2,15,20,61.8,0
2012_12,kovalainen,5,0,0.0,0.0,0.0,0,17.0,17.4,14,19,62.0,0
2012_12,rosa,5,0,0.0,0.0,0.0,0,20.6,21.6,17,23,52.0,1
2012_12,karthikeyan,5,0,0.0,0.0,0.0,0,21.8,23.2,18,24,50.4,2
2012_12,maldonado,5,0,0.0,0.0,0.0,0,13.8,9.0,12,16,62.6,0
2012_12,perez,5,3,0.6,25.0,5.0,3,10.8,15.2,3,22,54.8,1
2012_12,alonso,5,5,1.0,88.0,17.6,5,2.8,4.4,1,5,63.0,0
2012_12,hamilton,5,3,0.6,54.0,10.8,3,10.6,4.0,1,24,60.4,2
2012_12,grosjean,5,3,0.6,41.0,8.2,3,9.8,8.2,2,20,59.4,1
2012_13,hamilton,5,2,0.4,29.0,5.8,2,15.0,5.0,1,24,46.4,3
2012_13,perez,5,2,0.4,10.0,2.0,2,14.4,13.0,6,22,40.8,2
2012_13,alonso,5,4,0.8,78.0,15.6,4,6.2,4.8,1,22,49.0,1
2012_13,massa,5,3,0.6,24.0,4.8,3,9.2,10.4,4,16,57.6,0
2012_13,raikkonen,5,5,1.0,76.0,15.2,5,3.0,5.8,2,5,57.8,0
2012_13,michael_schumacher,5,4,0.8,33.0,6.6,4,9.6,9.6,3,24,55.6,0
2012_13,rosberg,5,3,0.6,10.0,2.0,3,10.4,14.8,6,15,57.8,0
2012_13,resta,5,2,0.4,7.0,1.4,2,12.6,10.0,7,23,47.8,1
2012_13,kobayashi,5,1,0.2,12.0,2.4,1,13.6,10.6,4,22,52.6,1
2012_13,bruno_senna,5,3,0.6,9.0,1.8,3,11.0,13.4,7,17,57.6,0
2012_13,maldonado,5,0,0.0,0.0,0.0,0,15.2,5.8,12,20,49.4,1
2012_13,ricciardo,5,1,0.2,2.0,0.4,1,12.2,14.8,9,15,57.6,0
2012_13,ambrosio,5,0,0.0,0.0,0.0,0,19.8,21.4,16,23,49.6,1
2012_13,kovalainen,5,0,0.0,0.0,0.0,0,16.8,17.6,14,19,56.8,0
2012_13,petrov,5,0,0.0,0.0,0.0,0,17.2,19.0,13,24,46.6,1
2012_13,pic,5,0,0.0,0.0,0.0,0,18.0,22.0,15,20,56.6,0
2012_13,glock,5,0,0.0,0.0,0.0,0,20.0,16.8,15,24,44.8,1
2012_13,rosa,5,0,0.0,0.0,0.0,0,19.6,21.8,17,22,55.8,0
2012_13,karthikeyan,5,0,0.0,0.0,0.0,0,20.8,23.2,18,23,51.8,2
2012_13,webber,5,5,1.0,53.0,10.6,5,5.4,10.4,1,8,57.8,0
2012_13,hulkenberg,5,3,0.6,24.0,4.8,3,8.2,9.4,4,12,57.8,0
2012_13,vettel,5,4,0.8,55.0,11.0,4,7.0,4.0,2,21,53.0,1
2012_13,button,5,5,1.0,56.0,11.2,5,5.4,7.2,1,10,57.8,0
2012_13,vergne,5,1,0.2,4.0,0.8,1,15.0,17.4,8,23,51.4,1
