race_id,driver_id,races_with_pit_data_previous_3,avg_pit_stop_time_previous_3_races,best_pit_stop_time_previous_3_races,worst_pit_stop_time_previous_3_races,total_pit_stops_previous_3_races,avg_total_pit_time_previous_3_races,avg_pit_stop_rank_previous_3_races
2023_21,gasly,3,17.684583333333332,23.9,25.295,8,46.936,8.666666666666666
2023_21,albon,3,18.149250000000002,24.354,24.563,4,36.298500000000004,11.5
2023_21,kevin_magnussen,3,24.274,23.642,25.067,3,36.727,12.5
2023_21,ricciardo,3,18.899916666666666,24.364,32.77,8,51.172000000000004,12.0
2023_21,zhou,3,17.21822222222222,24.717,25.636,7,39.459666666666664,8.333333333333334
2023_21,sargeant,3,18.745,24.99,27.472,8,50.15266666666667,14.666666666666666
2023_21,bottas,3,17.218944444444443,24.783,25.02,7,39.416666666666664,8.0
2023_21,tsunoda,3,18.976055555555554,23.472,30.121,9,57.86933333333334,15.666666666666666
2023_21,hulkenberg,3,19.21275,24.308,34.261,8,52.17600000000001,14.333333333333334
2023_21,norris,3,18.598555555555556,23.361,24.155,9,53.44766666666667,9.333333333333334
2023_22,max_verstappen,3,18.389666666666667,21.323,26.686,9,52.577999999999996,12.333333333333334
2023_22,leclerc,3,16.8415,22.559,22.559,3,22.4035,5.5
2023_22,russell,3,16.59841666666667,21.257,23.962,8,44.553666666666665,7.666666666666667
2023_22,perez,3,22.228875000000002,21.568,33.599,6,61.332,13.0
2023_22,norris,3,16.018833333333333,0.0,23.806,7,56.4135,12.5
2023_22,piastri,3,18.36991666666667,20.535,38.489,8,50.967000000000006,14.0
2023_22,alonso,3,18.10375,23.214,29.304,8,47.294333333333334,10.666666666666666
2023_22,tsunoda,3,17.900333333333332,20.619,30.121,8,47.72333333333333,12.333333333333334
2023_22,hamilton,3,17.141333333333332,22.508,25.047,8,45.31033333333334,7.0
2023_22,stroll,3,16.842,22.222,25.294,8,44.91,9.0
2023_22,ricciardo,3,17.834416666666666,22.242,32.77,7,41.627,8.333333333333334
2023_22,ocon,3,20.306600000000003,21.763,24.406,7,58.007000000000005,7.0
2023_22,gasly,3,16.97525,22.262,25.295,7,38.096666666666664,8.0
2023_22,albon,3,16.541,21.242,23.68,3,22.461,7.5
2023_22,hulkenberg,3,18.667083333333334,22.154,34.261,8,51.084666666666664,13.666666666666666
2023_22,sargeant,3,17.4445,21.367,27.472,7,40.42933333333333,10.333333333333334
2023_22,zhou,3,16.211055555555557,22.155,23.953,6,30.060333333333336,5.0
2023_22,sainz,3,16.850583333333333,21.261,23.704,8,45.416333333333334,8.333333333333334
2023_22,bottas,3,19.833277777777777,21.575,43.914,7,44.64533333333333,10.666666666666666
2023_22,kevin_magnussen,3,22.69075,21.611,23.642,3,33.5605,11.5
2024_01,max_verstappen,3,20.568166666666666,21.275,26.686,8,51.95733333333334,8.666666666666666
2024_01,perez,3,21.93925,21.274,33.599,8,55.12800000000001,10.0
2024_01,sainz,3,20.304916666666667,21.229,23.704,8,52.324999999999996,9.333333333333334
2024_01,leclerc,3,22.07075,21.246,22.559,3,32.862,7.5
2024_01,russell,3,20.168916666666668,21.257,23.962,8,51.69466666666667,9.666666666666666
2024_01,norris,3,19.730249999999998,21.432,24.061,6,56.174499999999995,12.5
2024_01,hamilton,3,20.813000000000002,22.045,25.047,8,52.65366666666667,11.0
2024_01,piastri,3,21.556416666666667,20.535,38.489,8,57.339999999999996,11.0
2024_01,alonso,3,21.68025,21.841,29.304,8,54.447333333333326,12.666666666666666
2024_01,stroll,3,20.333833333333335,21.667,25.294,8,51.89366666666666,10.0
2024_01,zhou,3,19.94355555555556,22.155,23.953,6,37.525333333333336,8.0
2024_01,kevin_magnussen,3,22.1015,21.611,22.764,4,44.203,13.5
2024_01,ricciardo,3,21.338750000000005,21.692,32.77,7,48.63566666666667,9.333333333333334
2024_01,tsunoda,3,20.04216666666667,20.619,27.114,7,44.845,7.0
2024_01,albon,3,21.643250000000002,21.242,22.17,3,32.6655,7.5
2024_01,hulkenberg,3,22.133416666666665,21.861,34.261,8,58.01733333333334,14.0
2024_01,ocon,3,20.924400000000002,21.763,24.406,7,46.058,7.333333333333333
2024_01,gasly,3,20.965583333333335,22.262,25.295,7,46.077333333333335,12.0
2024_01,bottas,3,23.44861111111111,21.575,43.914,6,44.321,7.666666666666667
2024_01,sargeant,3,20.787666666666667,21.367,27.472,7,47.11566666666667,9.333333333333334
2024_02,max_verstappen,3,23.369833333333332,21.275,26.686,6,46.739666666666665,10.666666666666666
2024_02,perez,3,24.494333333333334,21.274,33.599,6,48.98866666666667,9.666666666666666
2024_02,leclerc,3,22.748,21.246,24.136,5,37.976333333333336,5.666666666666667
2024_02,piastri,3,22.8265,20.535,25.45,6,45.653,10.833333333333334
2024_02,alonso,3,24.45266666666667,21.841,29.304,6,48.90533333333334,15.333333333333334
2024_02,russell,3,22.764499999999998,21.257,24.866,6,45.528999999999996,10.333333333333334
2024_02,bearman,0,0.0,0.0,0.0,0,0.0,0.0
2024_02,norris,3,23.600749999999998,21.432,24.705,4,47.201499999999996,11.5
2024_02,hamilton,3,23.496,22.045,25.087,6,46.992,12.333333333333334
2024_02,hulkenberg,3,24.786944444444444,21.861,36.604,7,59.102666666666664,15.333333333333334
2024_02,albon,3,22.644000000000002,21.242,24.681,5,38.20733333333333,8.333333333333334
2024_02,kevin_magnussen,3,23.13383333333333,21.611,25.951,6,46.26766666666666,14.666666666666666
2024_02,ocon,3,22.977999999999998,21.763,25.145,4,31.314999999999998,6.333333333333333
2024_02,sargeant,3,24.028000000000002,21.367,35.729,6,50.50533333333333,11.666666666666666
2024_02,tsunoda,3,22.2555,20.619,24.724,5,37.349,5.0
2024_02,ricciardo,3,22.959999999999997,21.692,24.988,5,38.506,8.666666666666666
2024_02,bottas,3,22.873166666666666,21.575,43.914,5,38.19133333333333,7.666666666666667
2024_02,zhou,3,23.304000000000002,22.155,25.208,5,39.223000000000006,12.5
2024_02,stroll,3,22.881333333333334,21.667,24.545,6,45.76266666666667,9.333333333333334
2024_02,gasly,3,24.257944444444444,22.262,29.98,6,50.171,14.666666666666666
2024_03,sainz,3,22.504,21.229,24.474,6,45.008,6.666666666666667
2024_03,leclerc,3,23.034666666666666,21.246,24.136,5,38.263,8.333333333333334
2024_03,norris,3,23.1375,21.432,24.705,5,38.87133333333333,11.666666666666666
2024_03,piastri,3,22.668166666666668,21.156,25.45,5,38.193999999999996,9.166666666666666
2024_03,perez,3,22.6985,21.274,24.563,5,37.99833333333333,7.333333333333333
2024_03,stroll,3,23.124000000000002,21.667,24.545,4,46.248000000000005,7.5
2024_03,tsunoda,3,22.568,21.486,24.724,4,30.74266666666667,5.0
2024_03,alonso,3,23.076000000000004,21.841,25.109,5,38.77566666666667,13.0
2024_03,hulkenberg,3,23.86411111111111,21.035,36.604,6,50.24533333333333,12.0
2024_03,kevin_magnussen,3,23.04066666666667,21.46,25.951,5,38.928000000000004,13.666666666666666
2024_03,albon,3,22.804333333333332,21.723,24.681,5,38.367666666666665,11.0
2024_03,ricciardo,3,23.319000000000003,21.692,24.988,5,46.638000000000005,7.333333333333333
2024_03,gasly,3,25.255916666666668,23.091,29.98,5,64.1255,19.0
2024_03,bottas,3,19.637666666666664,22.665,26.42,5,31.720333333333333,7.0
2024_03,zhou,3,31.379333333333335,22.345,46.381,5,47.29833333333334,17.166666666666668
2024_03,ocon,3,23.224333333333334,22.16,25.145,4,31.561333333333334,10.0
2024_03,russell,3,22.567333333333334,21.013,24.866,5,38.13033333333333,8.666666666666666
2024_03,hamilton,3,22.293499999999998,20.17,25.087,5,37.86366666666667,8.333333333333334
2024_03,max_verstappen,3,22.23733333333333,20.607,25.064,5,37.605666666666664,6.333333333333333
2024_04,max_verstappen,3,22.62175,20.607,25.064,3,34.94,6.0
2024_04,perez,3,21.4675,17.222,24.563,5,35.53633333333333,7.0
2024_04,sainz,3,21.078666666666667,17.599,24.474,6,42.157333333333334,4.0
2024_04,leclerc,3,21.626666666666665,17.308,24.136,5,35.446999999999996,6.333333333333333
2024_04,norris,3,21.460166666666666,17.653,24.705,5,35.516666666666666,7.0
2024_04,alonso,3,21.718,17.995,25.109,5,36.059666666666665,11.666666666666666
2024_04,russell,3,21.28,17.964,24.866,5,35.55566666666667,7.666666666666667
2024_04,piastri,3,21.543666666666667,17.573,25.45,5,35.945,10.833333333333334
2024_04,hamilton,3,20.7855,17.596,25.087,4,28.982333333333333,3.6666666666666665
2024_04,tsunoda,3,21.415666666666667,17.535,24.724,5,35.6,8.0
2024_04,hulkenberg,3,22.617944444444447,18.145,36.604,6,47.75300000000001,12.666666666666666
2024_04,stroll,3,21.210250000000002,17.901,24.545,4,42.420500000000004,6.0
2024_04,kevin_magnussen,3,21.62816666666667,18.151,25.951,5,36.103,12.333333333333334
2024_04,bottas,3,23.06716666666667,18.938,46.969,6,46.13433333333334,11.666666666666666
2024_04,ocon,3,23.27322222222222,18.007,30.626,6,46.48133333333334,15.333333333333334
2024_04,gasly,3,23.113166666666665,17.682,29.98,5,59.84,16.5
2024_04,sargeant,3,24.787333333333333,21.88,35.729,6,51.26466666666667,16.333333333333332
2024_04,zhou,3,33.160333333333334,19.032,46.381,5,50.86033333333333,16.5
2024_04,ricciardo,3,21.465000000000003,17.751,24.988,5,42.93000000000001,7.333333333333333
2024_04,albon,3,21.372833333333332,17.745,24.681,5,35.504666666666665,8.333333333333334
2024_05,max_verstappen,3,18.038666666666668,20.607,23.234,4,33.509,5.0
2024_05,norris,3,18.450833333333332,17.653,23.232,6,34.64033333333333,7.666666666666667
2024_05,perez,3,18.392777777777777,17.222,22.99,6,34.492,5.666666666666667
2024_05,leclerc,3,17.473333333333333,17.308,23.419,5,27.14033333333333,6.0
2024_05,sainz,3,19.13838888888889,17.599,24.474,7,43.46866666666667,5.333333333333333
2024_05,russell,3,18.180222222222223,17.964,23.577,6,34.53033333333333,6.666666666666667
2024_05,alonso,3,18.5305,17.995,23.157,6,34.813,8.666666666666666
2024_05,piastri,3,18.30088888888889,17.573,23.42,6,34.60033333333333,7.333333333333333
2024_05,hamilton,3,17.843,17.596,23.956,5,28.35166666666667,5.0
2024_05,hulkenberg,3,18.37972222222222,18.145,23.993,6,35.038333333333334,11.0
2024_05,ocon,3,20.222333333333335,18.007,30.626,7,45.665666666666674,15.0
2024_05,albon,3,19.7365,17.745,21.723,3,28.6115,7.5
2024_05,gasly,3,17.323833333333333,17.682,23.844,5,42.471999999999994,13.0
2024_05,zhou,3,30.394777777777776,19.032,46.381,6,50.947333333333326,16.333333333333332
2024_05,stroll,3,17.657875,17.901,23.358,6,52.6925,12.0
2024_05,kevin_magnussen,3,17.595,18.151,26.198,5,28.036666666666665,7.333333333333333
2024_05,sargeant,3,23.539749999999998,23.645,35.729,8,60.94233333333333,18.0
2024_05,ricciardo,3,18.008000000000003,17.751,18.265,3,36.016000000000005,5.0
2024_05,tsunoda,3,18.445888888888888,17.535,23.486,6,34.86533333333333,9.333333333333334
2024_05,bottas,3,24.304944444444445,18.938,46.969,7,54.251000000000005,16.666666666666668
2024_06,norris,3,18.434166666666666,17.653,23.232,6,34.62366666666667,4.0
2024_06,max_verstappen,3,18.916666666666668,22.27,23.234,5,45.5685,7.0
2024_06,leclerc,3,17.12033333333333,17.308,23.285,5,26.787333333333333,1.6666666666666667
2024_06,perez,3,18.39377777777778,17.222,22.99,7,41.89266666666666,4.0
2024_06,sainz,3,18.62472222222222,17.599,23.591,6,34.89833333333333,5.666666666666667
2024_06,hamilton,3,18.649666666666665,17.596,23.956,6,36.68833333333333,7.666666666666667
2024_06,tsunoda,3,18.805722222222222,17.535,23.486,7,42.81633333333334,10.333333333333334
2024_06,russell,3,18.69622222222222,17.964,23.577,7,42.56666666666667,8.333333333333334
2024_06,alonso,3,18.81138888888889,17.995,23.179,8,50.40833333333333,11.0
2024_06,ocon,3,20.449,18.007,30.626,8,53.61966666666667,15.0
2024_06,hulkenberg,3,19.09138888888889,18.145,23.993,7,43.473333333333336,13.666666666666666
2024_06,gasly,3,21.16422222222222,17.682,39.712,8,57.15966666666666,15.333333333333334
2024_06,piastri,3,18.647722222222225,17.573,23.42,7,42.43633333333333,8.0
2024_06,zhou,3,22.95933333333333,19.032,36.866,8,59.56166666666667,16.333333333333332
2024_06,ricciardo,3,20.303,17.751,22.598,3,29.307000000000002,6.0
2024_06,bottas,3,24.275277777777777,18.938,46.969,6,46.542,12.666666666666666
2024_06,stroll,3,18.5645,17.901,34.777,10,62.29866666666667,14.333333333333334
2024_06,albon,3,20.59325,17.745,23.6,4,41.1865,10.5
2024_06,kevin_magnussen,3,18.5585,18.151,26.198,6,37.117,10.333333333333334
2024_06,sargeant,3,21.62025,22.684,25.53,7,47.531666666666666,15.333333333333334
2024_07,max_verstappen,3,20.00677777777778,22.187,23.234,6,37.77466666666667,6.333333333333333
2024_07,norris,3,19.876333333333335,22.041,23.232,5,30.161,3.0
2024_07,leclerc,3,18.609166666666667,21.825,23.285,4,22.49,1.3333333333333333
2024_07,piastri,3,21.400888888888886,22.216,30.409,7,47.94266666666667,10.666666666666666
2024_07,sainz,3,20.336555555555556,22.629,23.591,5,30.720333333333333,8.333333333333334
2024_07,hamilton,3,20.153333333333332,22.107,23.956,6,38.192,8.333333333333334
2024_07,russell,3,20.294555555555558,22.415,23.577,6,38.163333333333334,9.333333333333334
2024_07,perez,3,19.853277777777777,21.695,22.99,7,44.81166666666667,7.666666666666667
2024_07,stroll,3,20.19633333333333,22.631,34.777,10,65.56233333333334,17.666666666666668
2024_07,tsunoda,3,20.18038888888889,22.153,23.486,6,38.18133333333333,8.333333333333334
2024_07,hulkenberg,3,20.604222222222223,22.487,23.993,7,46.499,14.333333333333334
2024_07,kevin_magnussen,3,21.785833333333333,22.974,30.732,7,52.87433333333333,12.666666666666666
2024_07,ricciardo,3,22.569,22.54,22.598,2,22.569,5.5
2024_07,ocon,3,20.567777777777778,22.663,24.181,6,38.86733333333333,12.333333333333334
2024_07,zhou,3,21.31533333333333,23.017,26.653,7,48.601333333333336,15.333333333333334
2024_07,gasly,3,22.319888888888887,22.466,39.712,7,51.98233333333334,12.666666666666666
2024_07,sargeant,3,21.275583333333334,22.611,25.53,7,47.187000000000005,13.0
2024_07,bottas,3,21.039944444444448,22.765,25.946,6,40.071333333333335,13.0
2024_07,alonso,3,20.243555555555556,22.374,23.179,7,45.81466666666666,9.0
2024_07,albon,3,23.067,22.567,23.6,4,46.134,15.0
2024_08,leclerc,3,24.778000000000002,21.825,30.149,3,24.778000000000002,4.0
2024_08,piastri,3,26.183333333333334,22.216,30.409,5,42.443333333333335,10.666666666666666
2024_08,sainz,3,25.313999999999997,22.629,30.508,3,25.313999999999997,9.666666666666666
2024_08,norris,3,24.719333333333335,22.041,29.956,3,24.719333333333335,3.0
2024_08,russell,3,24.998500000000003,22.415,29.664,5,42.397,12.333333333333334
2024_08,max_verstappen,3,24.988666666666663,22.187,30.416,4,32.443,8.0
2024_08,hamilton,3,24.748,22.107,29.547,4,32.278,4.666666666666667
2024_08,tsunoda,3,24.851499999999998,22.153,29.628,4,32.44266666666666,5.666666666666667
2024_08,albon,3,26.442416666666663,22.567,38.413,8,75.01366666666667,16.666666666666668
2024_08,gasly,3,27.226166666666668,22.466,39.712,6,56.57866666666666,15.0
2024_08,alonso,3,25.31322222222222,22.374,31.368,7,61.02366666666666,14.0
2024_08,ricciardo,3,25.06866666666667,22.54,30.068,3,25.06866666666667,6.333333333333333
2024_08,bottas,3,25.47883333333333,22.765,30.24,4,33.228,11.0
2024_08,stroll,3,24.394416666666668,22.631,34.777,7,52.38366666666666,14.333333333333334
2024_08,sargeant,3,25.550833333333333,22.611,31.085,4,33.203,12.0
2024_08,zhou,3,25.778555555555556,23.017,30.244,5,41.828333333333326,14.0
2024_08,ocon,3,25.50133333333333,22.663,30.659,4,33.22866666666667,12.666666666666666
2024_08,perez,3,24.637833333333333,21.695,29.669,5,39.386,7.666666666666667
2024_08,hulkenberg,3,25.23,22.487,29.749,5,40.54366666666667,11.0
2024_08,kevin_magnussen,3,27.853499999999997,22.974,31.302,6,54.57566666666667,17.333333333333332
2024_09,max_verstappen,3,21.50316666666667,22.187,30.416,4,25.471999999999998,9.333333333333334
2024_09,norris,3,25.9985,22.041,29.956,3,25.9985,4.5
2024_09,russell,3,26.21725,22.8,29.664,4,41.0345,11.166666666666666
2024_09,hamilton,3,21.256666666666664,22.107,29.547,4,25.295333333333332,5.333333333333333
2024_09,piastri,3,28.041249999999998,22.216,30.409,4,41.1975,9.833333333333334
2024_09,alonso,3,26.483999999999998,22.374,31.368,5,57.077999999999996,10.166666666666666
2024_09,stroll,3,23.41772222222222,22.631,29.971,6,42.661,13.333333333333334
2024_09,ricciardo,3,26.304000000000002,22.54,30.068,3,26.304000000000002,7.166666666666667
2024_09,gasly,3,26.41675,22.466,30.654,4,41.6005,10.166666666666666
2024_09,ocon,3,26.661,22.663,30.659,2,26.661,12.0
2024_09,hulkenberg,3,26.259999999999998,22.487,29.749,3,37.6455,10.0
2024_09,kevin_magnussen,3,29.605,23.265,31.302,4,57.513000000000005,18.0
2024_09,bottas,3,21.869,22.765,30.24,5,33.658,13.666666666666666
2024_09,tsunoda,3,25.8905,22.153,29.628,3,25.8905,3.8333333333333335
2024_09,zhou,3,21.81483333333333,23.017,30.244,4,25.876,12.666666666666666
2024_09,sainz,3,26.6565,22.805,30.508,3,26.6565,10.166666666666666
2024_09,albon,3,27.945375,22.567,38.413,7,89.084,13.5
2024_09,perez,3,25.85725,21.695,29.669,3,36.88,8.5
2024_09,leclerc,3,25.987000000000002,21.825,30.149,3,25.987000000000002,5.166666666666667
2024_09,sargeant,3,21.962666666666667,22.611,31.085,4,26.026666666666667,13.0
2024_10,max_verstappen,3,22.1995,24.246,30.416,5,34.260333333333335,9.666666666666666
2024_10,norris,3,26.8295,23.423,29.956,4,38.681,5.166666666666667
2024_10,hamilton,3,22.421555555555557,23.762,29.547,6,43.528,9.666666666666666
2024_10,russell,3,27.75591666666667,24.044,29.664,6,68.4505,13.166666666666666
2024_10,leclerc,3,31.048833333333334,24.031,47.186,5,62.9975,10.833333333333334
2024_10,sainz,3,28.19175,24.125,30.508,4,41.1295,9.833333333333334
2024_10,piastri,3,26.74825,23.476,29.77,4,38.6115,5.166666666666667
2024_10,perez,3,29.38075,24.423,33.762,3,43.927,8.5
2024_10,gasly,3,27.5135,24.408,30.654,5,55.027,10.5
2024_10,ocon,3,27.576999999999998,24.495,30.659,2,27.576999999999998,7.5
2024_10,hulkenberg,3,27.149833333333333,24.233,29.749,4,51.7005,9.5
2024_10,alonso,3,27.8305,24.346,31.368,6,70.958,11.5
2024_10,zhou,3,20.1395,30.244,30.244,6,36.19466666666667,12.333333333333334
2024_10,stroll,3,24.02438888888889,24.284,29.971,6,43.87433333333333,10.0
2024_10,ricciardo,3,28.573500000000003,23.86,30.298,4,42.113,8.833333333333334
2024_10,bottas,3,22.4295,24.929,30.24,4,26.469333333333335,8.333333333333334
2024_10,kevin_magnussen,3,29.269,24.833,31.302,5,70.123,17.5
2024_10,albon,3,28.985875,24.753,38.413,7,91.16499999999999,11.5
2024_10,tsunoda,3,27.5985,25.569,29.628,3,27.5985,3.5
2024_10,sargeant,3,21.6385,31.085,31.085,3,27.7345,15.0
2024_11,russell,3,24.869416666666666,22.7,28.157,6,62.6775,12.833333333333334
2024_11,piastri,3,23.024250000000002,22.224,23.977,5,46.048500000000004,6.5
2024_11,sainz,3,24.0485,22.194,27.626,5,48.097,7.5
2024_11,hamilton,3,19.813055555555557,21.603,28.817,7,48.160000000000004,9.666666666666666
2024_11,max_verstappen,3,19.37483333333333,21.544,24.306,6,38.74966666666666,6.833333333333333
2024_11,hulkenberg,3,23.585333333333335,22.518,24.751,5,59.446,13.5
2024_11,perez,3,25.399083333333337,21.464,33.762,5,61.651,16.5
2024_11,kevin_magnussen,3,26.69975,23.36,30.472,6,80.63550000000001,18.5
2024_11,ricciardo,3,24.6575,22.108,30.298,5,49.315,8.5
2024_11,gasly,3,24.275750000000002,21.687,26.097,5,48.551500000000004,10.166666666666666
2024_11,leclerc,3,26.945333333333334,21.624,47.186,6,69.86500000000001,9.0
2024_11,ocon,3,23.18625,21.834,24.495,3,34.125,1.5
2024_11,stroll,3,21.577555555555552,21.88,28.211,7,48.971000000000004,12.0
2024_11,tsunoda,3,23.903166666666667,22.064,25.569,5,46.1405,9.5
2024_11,albon,3,23.67425,21.892,24.804,5,47.3485,8.5
2024_11,bottas,3,19.967333333333332,22.744,24.929,5,31.625,9.666666666666666
2024_11,zhou,3,17.854166666666668,22.523,28.375,7,41.705333333333336,13.666666666666666
2024_11,alonso,3,23.6655,21.957,25.788,5,47.331,7.833333333333333
2024_11,sargeant,3,17.32275,22.401,24.384,4,34.6455,12.5
2024_11,norris,3,22.91375,21.618,23.983,5,45.8275,4.833333333333333
2024_12,hamilton,3,23.915055555555554,21.563,28.817,7,56.364,11.0
2024_12,max_verstappen,3,23.23588888888889,21.544,25.841,7,54.30166666666667,8.833333333333334
2024_12,norris,3,22.447166666666664,21.411,23.983,6,44.89433333333333,5.0
2024_12,piastri,3,22.308333333333337,20.775,23.977,6,44.616666666666674,5.0
2024_12,sainz,3,23.117166666666666,21.226,27.626,6,46.23433333333333,6.333333333333333
2024_12,hulkenberg,3,23.085055555555556,21.814,24.751,7,54.35366666666666,13.0
2024_12,stroll,3,22.8785,21.302,25.025,6,45.757,8.0
2024_12,alonso,3,24.43444444444445,21.483,33.947,7,57.52633333333333,12.333333333333334
2024_12,albon,3,23.0445,21.692,24.804,6,46.089,10.0
2024_12,tsunoda,3,23.384444444444444,21.25,25.569,6,45.65833333333334,12.0
2024_12,sargeant,3,23.94625,22.093,31.722,5,60.612,14.0
2024_12,kevin_magnussen,3,25.024833333333333,21.518,30.472,8,68.20700000000001,14.666666666666666
2024_12,ricciardo,3,23.537499999999998,21.093,30.298,6,47.074999999999996,7.666666666666667
2024_12,leclerc,3,26.025888888888886,20.903,47.186,9,78.82600000000001,13.833333333333334
2024_12,bottas,3,23.245666666666665,21.918,24.929,5,38.181666666666665,9.0
2024_12,ocon,3,22.711166666666667,21.231,24.495,5,37.257333333333335,4.0
2024_12,perez,3,25.064555555555557,21.291,33.762,7,57.36433333333334,16.0
2024_12,zhou,3,21.258333333333333,21.594,28.375,7,48.513666666666666,13.666666666666666
2024_12,russell,3,23.729944444444442,21.229,28.157,7,56.08566666666667,12.666666666666666
2024_12,gasly,3,23.4295,21.431,26.097,6,46.859,11.0
2024_13,piastri,3,24.189666666666668,20.775,29.541,6,48.379333333333335,5.0
2024_13,norris,3,24.3875,21.411,30.387,6,48.775,6.666666666666667
2024_13,hamilton,3,25.209,21.563,30.038,6,50.418,8.0
2024_13,leclerc,3,25.029666666666667,20.903,31.917,9,75.83733333333333,12.833333333333334
2024_13,max_verstappen,3,24.717388888888888,21.544,29.076,7,57.26466666666666,7.833333333333333
2024_13,sainz,3,24.158888888888892,21.226,29.199,7,57.98466666666667,8.0
2024_13,perez,3,25.273305555555556,21.291,32.313,9,77.59433333333334,17.333333333333332
2024_13,russell,3,25.785833333333333,21.229,32.045,5,40.89,7.666666666666667
2024_13,tsunoda,3,19.804444444444446,21.25,29.658,7,47.02133333333334,11.333333333333334
2024_13,stroll,3,24.409000000000002,21.302,29.469,6,48.818000000000005,7.0
2024_13,alonso,3,25.91661111111111,21.483,33.947,7,60.49066666666667,11.666666666666666
2024_13,ricciardo,3,24.3025,21.093,29.873,6,48.605,5.333333333333333
2024_13,hulkenberg,3,24.847666666666665,21.814,30.265,6,49.69533333333333,11.333333333333334
2024_13,albon,3,25.477000000000004,21.692,34.742,6,50.95400000000001,11.666666666666666
2024_13,kevin_magnussen,3,25.978166666666667,21.518,30.308,6,51.95633333333333,12.0
2024_13,bottas,3,25.29516666666667,21.918,31.527,6,50.59033333333334,12.333333333333334
2024_13,sargeant,3,26.338333333333335,22.093,32.801,7,61.15633333333333,13.666666666666666
2024_13,ocon,3,24.141666666666666,21.231,29.289,8,67.47433333333333,9.333333333333334
2024_13,zhou,3,25.363333333333333,21.594,33.083,8,70.93066666666667,16.0
2024_13,gasly,3,22.814500000000002,21.431,26.097,4,45.629000000000005,12.5
2024_14,hamilton,3,25.171166666666664,21.306,30.038,6,50.34233333333333,10.333333333333334
2024_14,piastri,3,23.993,20.775,29.541,6,47.986,5.333333333333333
2024_14,leclerc,3,24.98516666666666,20.903,31.917,9,75.74833333333332,15.333333333333334
2024_14,max_verstappen,3,24.644222222222222,21.344,29.076,7,57.11833333333333,9.666666666666666
2024_14,norris,3,24.197666666666667,21.249,30.387,6,48.39533333333333,7.333333333333333
2024_14,sainz,3,23.934055555555556,21.226,29.199,7,57.535000000000004,8.0
2024_14,perez,3,25.113249999999997,21.056,32.313,8,70.039,12.0
2024_14,alonso,3,25.885611111111114,21.483,33.947,7,60.428666666666665,13.666666666666666
2024_14,ocon,3,24.02727777777778,21.231,29.289,9,74.42366666666668,15.0
2024_14,ricciardo,3,23.9675,21.084,29.873,6,47.935,4.333333333333333
2024_14,stroll,3,24.451000000000004,21.302,29.469,6,48.90200000000001,8.666666666666666
2024_14,albon,3,25.537166666666668,21.692,34.742,6,51.074333333333335,13.666666666666666
2024_14,gasly,3,21.571,21.405,22.043,3,32.4395,4.5
2024_14,kevin_magnussen,3,24.657333333333337,21.518,30.308,6,49.314666666666675,11.0
2024_14,bottas,3,25.031833333333335,21.918,31.527,6,50.06366666666667,11.666666666666666
2024_14,tsunoda,3,19.547666666666668,21.25,29.658,5,31.939666666666668,5.333333333333333
2024_14,sargeant,3,26.08305555555556,21.398,32.801,8,67.875,17.0
2024_14,hulkenberg,3,24.767500000000002,21.814,30.265,6,49.535000000000004,12.666666666666666
2024_14,zhou,3,24.929999999999996,21.594,33.083,8,70.06400000000001,15.333333333333334
2024_14,russell,3,24.94816666666667,21.229,32.045,5,39.214666666666666,4.0
2024_15,norris,3,24.575,21.249,30.387,6,49.15,7.666666666666667
2024_15,max_verstappen,3,24.507166666666667,21.344,29.076,6,49.01433333333333,7.666666666666667
2024_15,leclerc,3,24.634833333333333,21.723,29.233,7,58.922999999999995,13.0
2024_15,piastri,3,24.8255,21.641,29.541,6,49.651,9.666666666666666
2024_15,sainz,3,24.54405555555556,21.439,29.199,7,58.754999999999995,11.333333333333334
2024_15,perez,3,24.53386111111111,21.056,32.313,9,76.43266666666666,13.333333333333334
2024_15,russell,3,25.35983333333333,21.328,32.045,4,32.476,2.6666666666666665
2024_15,hamilton,3,24.679166666666664,21.306,30.038,6,49.35833333333333,8.0
2024_15,gasly,3,22.1385,21.405,22.9,3,33.5745,4.5
2024_15,alonso,3,24.919833333333333,21.8,29.686,5,42.148,8.333333333333334
2024_15,hulkenberg,3,25.211000000000002,22.287,30.265,6,50.422000000000004,14.0
2024_15,ricciardo,3,24.363500000000002,21.084,29.873,6,48.727000000000004,5.333333333333333
2024_15,stroll,3,25.004166666666666,22.276,29.469,5,42.33833333333333,8.0
2024_15,albon,3,26.0675,22.091,34.742,6,52.135,15.333333333333334
2024_15,ocon,3,24.592277777777777,21.33,29.289,9,75.55366666666667,17.666666666666668
2024_15,sargeant,3,25.441722222222225,21.398,32.801,7,58.11266666666668,17.0
2024_15,tsunoda,3,19.916,21.467,29.658,4,24.858999999999998,2.3333333333333335
2024_15,kevin_magnussen,3,25.305333333333333,21.871,30.308,5,42.73766666666666,10.333333333333334
2024_15,bottas,3,25.396333333333335,21.981,31.527,6,50.79266666666667,11.333333333333334
2024_15,zhou,3,26.197000000000003,21.993,33.083,6,82.7,16.0
2024_16,leclerc,3,21.9285,20.841,23.33,5,36.91,9.0
2024_16,piastri,3,22.025000000000002,20.969,24.125,5,37.06033333333334,9.666666666666666
