race_id,driver_id,dnf_previous_5,dns_previous_5,mechanical_dnf_previous_5,accident_dnf_previous_5,disqualified_previous_5,finish_rate_previous_5,reliability_score
2022_04,gasly,1,0,1,0,0,0.8,0.7000000000000001
2022_04,hamilton,0,0,0,0,0,1.0,1.0
2022_04,ocon,0,0,0,0,0,1.0,1.0
2022_04,zhou,0,0,0,0,0,1.0,1.0
2022_04,latifi,2,0,0,2,0,0.6,0.5
2022_04,mick_schumacher,2,0,0,1,0,0.6,0.5499999999999999
2022_04,ricciardo,1,0,1,0,0,0.8,0.7000000000000001
2022_04,alonso,1,0,1,0,0,0.8,0.7000000000000001
2022_04,sainz,1,0,0,1,0,0.8,0.75
2022_05,max_verstappen,2,0,2,0,0,0.6,0.39999999999999997
2022_05,leclerc,0,0,0,0,0,1.0,1.0
2022_05,sainz,2,0,0,2,0,0.6,0.5
2022_05,perez,2,0,2,0,0,0.6,0.39999999999999997
2022_05,russell,1,0,1,0,0,0.8,0.7000000000000001
2022_05,hamilton,0,0,0,0,0,1.0,1.0
2022_05,bottas,1,0,0,0,0,0.8,0.8
2022_05,ocon,0,0,0,0,0,1.0,1.0
2022_05,albon,1,0,0,1,0,0.8,0.75
2022_05,stroll,0,0,0,0,0,1.0,1.0
2022_05,alonso,2,0,1,1,0,0.6,0.45
2022_05,tsunoda,1,0,1,0,0,0.8,0.7000000000000001
2022_05,ricciardo,1,0,1,0,0,0.8,0.7000000000000001
2022_05,latifi,2,0,0,2,0,0.6,0.5
2022_05,mick_schumacher,1,0,0,0,0,0.8,0.8
2022_05,kevin_magnussen,0,0,0,0,0,1.0,1.0
2022_05,vettel,2,0,0,2,0,0.6,0.5
2022_05,gasly,1,0,1,0,0,0.8,0.7000000000000001
2022_05,norris,0,0,0,0,0,1.0,1.0
2022_05,zhou,0,0,0,0,0,1.0,1.0
2022_06,max_verstappen,2,0,2,0,0,0.6,0.39999999999999997
2022_06,perez,1,0,1,0,0,0.8,0.7000000000000001
2022_06,russell,0,0,0,0,0,1.0,1.0
2022_06,sainz,2,0,0,2,0,0.6,0.5
2022_06,hamilton,0,0,0,0,0,1.0,1.0
2022_06,bottas,1,0,0,0,0,0.8,0.8
2022_06,ocon,0,0,0,0,0,1.0,1.0
2022_06,norris,1,0,0,1,0,0.8,0.75
2022_06,alonso,2,0,1,1,0,0.6,0.45
2022_06,tsunoda,1,0,1,0,0,0.8,0.7000000000000001
2022_06,vettel,3,0,0,3,0,0.4,0.25
2022_06,ricciardo,1,0,1,0,0,0.8,0.7000000000000001
2022_06,gasly,2,0,2,0,0,0.6,0.39999999999999997
2022_06,mick_schumacher,1,0,0,0,0,0.8,0.8
2022_06,stroll,0,0,0,0,0,1.0,1.0
2022_06,latifi,1,0,0,1,0,0.8,0.75
2022_06,kevin_magnussen,1,0,0,0,0,0.8,0.8
2022_06,albon,1,0,0,1,0,0.8,0.75
2022_06,zhou,1,0,1,0,0,0.8,0.7000000000000001
2022_06,leclerc,0,0,0,0,0,1.0,1.0
2022_07,perez,0,0,0,0,0,1.0,1.0
2022_07,sainz,2,0,0,2,0,0.6,0.5
2022_07,max_verstappen,1,0,1,0,0,0.8,0.7000000000000001
2022_07,leclerc,1,0,1,0,0,0.8,0.7000000000000001
2022_07,russell,0,0,0,0,0,1.0,1.0
2022_07,norris,1,0,0,1,0,0.8,0.75
2022_07,alonso,2,0,1,1,0,0.6,0.45
2022_07,hamilton,0,0,0,0,0,1.0,1.0
2022_07,bottas,1,0,0,0,0,0.8,0.8
2022_07,vettel,2,0,0,2,0,0.6,0.5
2022_07,gasly,1,0,1,0,0,0.8,0.7000000000000001
2022_07,ocon,0,0,0,0,0,1.0,1.0
2022_07,ricciardo,1,0,1,0,0,0.8,0.7000000000000001
2022_07,stroll,0,0,0,0,0,1.0,1.0
2022_07,latifi,1,0,0,1,0,0.8,0.75
2022_07,zhou,2,0,1,0,0,0.6,0.5
2022_07,tsunoda,1,0,1,0,0,0.8,0.7000000000000001
2022_07,albon,1,0,0,1,0,0.8,0.75
2022_07,mick_schumacher,1,0,0,0,0,0.8,0.8
2022_07,kevin_magnussen,1,0,0,0,0,0.8,0.8
2022_08,max_verstappen,1,0,1,0,0,0.8,0.7000000000000001
2022_08,perez,0,0,0,0,0,1.0,1.0
2022_08,russell,0,0,0,0,0,1.0,1.0
2022_08,hamilton,0,0,0,0,0,1.0,1.0
2022_08,gasly,1,0,1,0,0,0.8,0.7000000000000001
2022_08,vettel,2,0,0,2,0,0.6,0.5
2022_08,alonso,1,0,0,1,0,0.8,0.75
2022_08,ricciardo,0,0,0,0,0,1.0,1.0
2022_08,norris,1,0,0,1,0,0.8,0.75
2022_08,ocon,0,0,0,0,0,1.0,1.0
2022_08,bottas,0,0,0,0,0,1.0,1.0
2022_08,albon,1,0,1,0,0,0.8,0.7000000000000001
2022_08,tsunoda,0,0,0,0,0,1.0,1.0
2022_08,mick_schumacher,1,0,0,1,0,0.8,0.75
2022_08,latifi,0,0,0,0,0,1.0,1.0
2022_08,stroll,0,0,0,0,0,1.0,1.0
2022_08,kevin_magnussen,2,0,1,0,0,0.6,0.5
2022_08,zhou,2,0,1,0,0,0.6,0.5
2022_08,leclerc,1,0,1,0,0,0.8,0.7000000000000001
2022_08,sainz,2,0,0,2,0,0.6,0.5
2022_09,max_verstappen,0,0,0,0,0,1.0,1.0
2022_09,sainz,2,0,1,1,0,0.6,0.45
2022_09,hamilton,0,0,0,0,0,1.0,1.0
2022_09,russell,0,0,0,0,0,1.0,1.0
2022_09,leclerc,2,0,2,0,0,0.6,0.39999999999999997
2022_09,ocon,0,0,0,0,0,1.0,1.0
2022_09,bottas,0,0,0,0,0,1.0,1.0
2022_09,zhou,3,0,2,0,0,0.4,0.2
2022_09,alonso,1,0,0,1,0,0.8,0.75
2022_09,stroll,1,0,0,0,0,0.8,0.8
2022_09,ricciardo,0,0,0,0,0,1.0,1.0
2022_09,vettel,1,0,0,1,0,0.8,0.75
2022_09,albon,1,0,1,0,0,0.8,0.7000000000000001
2022_09,gasly,1,0,1,0,0,0.8,0.7000000000000001
2022_09,norris,1,0,0,1,0,0.8,0.75
2022_09,latifi,0,0,0,0,0,1.0,1.0
2022_09,kevin_magnussen,3,0,2,0,0,0.4,0.2
2022_09,tsunoda,0,0,0,0,0,1.0,1.0
2022_09,mick_schumacher,1,0,0,1,0,0.8,0.75
2022_09,perez,0,0,0,0,0,1.0,1.0
2022_10,sainz,1,0,1,0,0,0.8,0.7000000000000001
2022_10,perez,1,0,1,0,0,0.8,0.7000000000000001
2022_10,hamilton,0,0,0,0,0,1.0,1.0
2022_10,leclerc,2,0,2,0,0,0.6,0.39999999999999997
2022_10,alonso,0,0,0,0,0,1.0,1.0
2022_10,norris,1,0,0,1,0,0.8,0.75
2022_10,max_verstappen,0,0,0,0,0,1.0,1.0
2022_10,mick_schumacher,2,0,1,1,0,0.6,0.45
2022_10,vettel,1,0,0,1,0,0.8,0.75
2022_10,kevin_magnussen,3,0,2,0,0,0.4,0.2
2022_10,stroll,1,0,0,0,0,0.8,0.8
2022_10,latifi,0,0,0,0,0,1.0,1.0
2022_10,ricciardo,0,0,0,0,0,1.0,1.0
2022_10,tsunoda,1,0,0,1,0,0.8,0.75
2022_10,ocon,0,0,0,0,0,1.0,1.0
2022_10,gasly,1,0,1,0,0,0.8,0.7000000000000001
2022_10,bottas,0,0,0,0,0,1.0,1.0
2022_10,russell,0,0,0,0,0,1.0,1.0
2022_10,zhou,3,0,2,0,0,0.4,0.2
2022_10,albon,1,0,1,0,0,0.8,0.7000000000000001
2022_11,leclerc,2,0,2,0,0,0.6,0.39999999999999997
2022_11,max_verstappen,0,0,0,0,0,1.0,1.0
2022_11,hamilton,0,0,0,0,0,1.0,1.0
2022_11,russell,1,0,0,1,0,0.8,0.75
2022_11,ocon,1,0,1,0,0,0.8,0.7000000000000001
2022_11,mick_schumacher,2,0,1,1,0,0.6,0.45
2022_11,norris,0,0,0,0,0,1.0,1.0
2022_11,kevin_magnussen,2,0,2,0,0,0.6,0.39999999999999997
2022_11,ricciardo,0,0,0,0,0,1.0,1.0
2022_11,alonso,0,0,0,0,0,1.0,1.0
2022_11,bottas,1,0,1,0,0,0.8,0.7000000000000001
2022_11,albon,2,0,1,1,0,0.6,0.45
2022_11,stroll,1,0,0,0,0,0.8,0.8
2022_11,zhou,3,0,1,1,0,0.4,0.25000000000000006
2022_11,gasly,1,0,0,1,0,0.8,0.75
2022_11,tsunoda,1,0,0,1,0,0.8,0.75
2022_11,vettel,0,0,0,0,0,1.0,1.0
2022_11,sainz,1,0,1,0,0,0.8,0.7000000000000001
2022_11,latifi,0,0,0,0,0,1.0,1.0
2022_11,perez,1,0,1,0,0,0.8,0.7000000000000001
2022_12,max_verstappen,0,0,0,0,0,1.0,1.0
2022_12,hamilton,0,0,0,0,0,1.0,1.0
2022_12,russell,1,0,0,1,0,0.8,0.75
2022_12,perez,2,0,1,1,0,0.6,0.45
2022_12,sainz,2,0,2,0,0,0.6,0.39999999999999997
2022_12,alonso,0,0,0,0,0,1.0,1.0
2022_12,norris,0,0,0,0,0,1.0,1.0
2022_12,ocon,1,0,1,0,0,0.8,0.7000000000000001
2022_12,ricciardo,0,0,0,0,0,1.0,1.0
2022_12,stroll,1,0,0,0,0,0.8,0.8
2022_12,vettel,0,0,0,0,0,1.0,1.0
2022_12,gasly,1,0,0,1,0,0.8,0.75
2022_12,albon,2,0,1,1,0,0.6,0.45
2022_12,bottas,1,0,1,0,0,0.8,0.7000000000000001
2022_12,mick_schumacher,2,0,1,1,0,0.6,0.45
2022_12,zhou,2,0,1,1,0,0.6,0.45
2022_12,latifi,1,0,0,0,0,0.8,0.8
2022_12,kevin_magnussen,2,0,2,0,0,0.6,0.39999999999999997
2022_12,leclerc,1,0,1,0,0,0.8,0.7000000000000001
2022_12,tsunoda,1,0,0,1,0,0.8,0.75
2022_13,max_verstappen,0,0,0,0,0,1.0,1.0
2022_13,hamilton,0,0,0,0,0,1.0,1.0
2022_13,russell,1,0,0,1,0,0.8,0.75
2022_13,sainz,2,0,2,0,0,0.6,0.39999999999999997
2022_13,perez,2,0,1,1,0,0.6,0.45
2022_13,leclerc,2,0,1,1,0,0.6,0.45
2022_13,norris,0,0,0,0,0,1.0,1.0
2022_13,alonso,0,0,0,0,0,1.0,1.0
2022_13,ocon,1,0,1,0,0,0.8,0.7000000000000001
2022_13,vettel,0,0,0,0,0,1.0,1.0
2022_13,stroll,1,0,0,0,0,0.8,0.8
2022_13,gasly,1,0,0,1,0,0.8,0.75
2022_13,zhou,2,0,1,1,0,0.6,0.45
2022_13,mick_schumacher,1,0,1,0,0,0.8,0.7000000000000001
2022_13,ricciardo,0,0,0,0,0,1.0,1.0
2022_13,kevin_magnussen,2,0,1,1,0,0.6,0.45
2022_13,albon,1,0,0,1,0,0.8,0.75
2022_13,latifi,2,0,0,1,0,0.6,0.5499999999999999
2022_13,tsunoda,2,0,0,1,0,0.6,0.5499999999999999
2022_13,bottas,1,0,1,0,0,0.8,0.7000000000000001
2022_14,max_verstappen,0,0,0,0,0,1.0,1.0
2022_14,perez,2,0,1,1,0,0.6,0.45
2022_14,sainz,1,0,1,0,0,0.8,0.7000000000000001
2022_14,russell,1,0,0,1,0,0.8,0.75
2022_14,alonso,0,0,0,0,0,1.0,1.0
2022_14,leclerc,1,0,0,1,0,0.8,0.75
2022_14,ocon,1,0,1,0,0,0.8,0.7000000000000001
2022_14,vettel,0,0,0,0,0,1.0,1.0
2022_14,gasly,1,0,0,1,0,0.8,0.75
2022_14,albon,1,0,0,1,0,0.8,0.75
2022_14,stroll,0,0,0,0,0,1.0,1.0
2022_14,norris,0,0,0,0,0,1.0,1.0
2022_14,tsunoda,2,0,0,1,0,0.6,0.5499999999999999
2022_14,zhou,1,0,0,1,0,0.8,0.75
2022_14,ricciardo,0,0,0,0,0,1.0,1.0
2022_14,kevin_magnussen,1,0,0,1,0,0.8,0.75
2022_14,mick_schumacher,1,0,1,0,0,0.8,0.7000000000000001
2022_14,latifi,2,0,0,1,0,0.6,0.5499999999999999
2022_14,bottas,2,0,2,0,0,0.6,0.39999999999999997
2022_14,hamilton,0,0,0,0,0,1.0,1.0
2022_15,max_verstappen,0,0,0,0,0,1.0,1.0
2022_15,russell,1,0,0,1,0,0.8,0.75
2022_15,leclerc,1,0,0,1,0,0.8,0.75
2022_15,hamilton,1,0,0,1,0,0.8,0.75
2022_15,perez,1,0,0,1,0,0.8,0.75
2022_15,alonso,0,0,0,0,0,1.0,1.0
2022_15,norris,0,0,0,0,0,1.0,1.0
2022_15,sainz,1,0,1,0,0,0.8,0.7000000000000001
2022_15,ocon,1,0,1,0,0,0.8,0.7000000000000001
2022_15,stroll,0,0,0,0,0,1.0,1.0
2022_15,gasly,1,0,0,1,0,0.8,0.75
2022_15,albon,1,0,0,1,0,0.8,0.75
2022_15,mick_schumacher,0,0,0,0,0,1.0,1.0
2022_15,vettel,0,0,0,0,0,1.0,1.0
2022_15,kevin_magnussen,1,0,0,1,0,0.8,0.75
2022_15,zhou,1,0,0,1,0,0.8,0.75
2022_15,ricciardo,0,0,0,0,0,1.0,1.0
2022_15,latifi,2,0,0,1,0,0.6,0.5499999999999999
2022_15,bottas,3,0,2,1,0,0.4,0.15000000000000002
2022_15,tsunoda,1,0,0,0,0,0.8,0.8
2022_16,max_verstappen,0,0,0,0,0,1.0,1.0
2022_16,leclerc,1,0,0,1,0,0.8,0.75
2022_16,russell,0,0,0,0,0,1.0,1.0
2022_16,sainz,1,0,1,0,0,0.8,0.7000000000000001
2022_16,hamilton,1,0,0,1,0,0.8,0.75
2022_16,perez,1,0,0,1,0,0.8,0.75
2022_16,norris,0,0,0,0,0,1.0,1.0
2022_16,gasly,0,0,0,0,0,1.0,1.0
2022_16,de_vries,0,0,0,0,0,1.0,1.0
2022_16,zhou,0,0,0,0,0,1.0,1.0
2022_16,ocon,0,0,0,0,0,1.0,1.0
2022_16,mick_schumacher,0,0,0,0,0,1.0,1.0
2022_16,bottas,3,0,2,1,0,0.4,0.15000000000000002
2022_16,tsunoda,2,0,0,0,0,0.6,0.6
2022_16,latifi,2,0,0,1,0,0.6,0.5499999999999999
2022_16,kevin_magnussen,1,0,0,1,0,0.8,0.75
2022_16,ricciardo,0,0,0,0,0,1.0,1.0
2022_16,stroll,0,0,0,0,0,1.0,1.0
2022_16,alonso,0,0,0,0,0,1.0,1.0
2022_16,vettel,0,0,0,0,0,1.0,1.0
2022_17,perez,0,0,0,0,0,1.0,1.0
2022_17,leclerc,1,0,0,1,0,0.8,0.75
2022_17,sainz,0,0,0,0,0,1.0,1.0
2022_17,norris,0,0,0,0,0,1.0,1.0
2022_17,ricciardo,1,0,1,0,0,0.8,0.7000000000000001
2022_17,stroll,1,0,1,0,0,0.8,0.7000000000000001
2022_17,max_verstappen,0,0,0,0,0,1.0,1.0
2022_17,vettel,1,0,1,0,0,0.8,0.7000000000000001
2022_17,hamilton,1,0,0,1,0,0.8,0.75
2022_17,gasly,0,0,0,0,0,1.0,1.0
2022_17,bottas,3,0,2,1,0,0.4,0.15000000000000002
2022_17,kevin_magnussen,1,0,0,1,0,0.8,0.75
2022_17,mick_schumacher,0,0,0,0,0,1.0,1.0
2022_17,russell,0,0,0,0,0,1.0,1.0
2022_17,tsunoda,2,0,0,0,0,0.6,0.6
2022_17,ocon,0,0,0,0,0,1.0,1.0
2022_17,albon,0,0,0,0,0,1.0,1.0
2022_17,alonso,1,0,1,0,0,0.8,0.7000000000000001
2022_17,latifi,1,0,0,1,0,0.8,0.75
2022_17,zhou,0,0,0,0,0,1.0,1.0
2022_18,max_verstappen,0,0,0,0,0,1.0,1.0
2022_18,perez,0,0,0,0,0,1.0,1.0
2022_18,leclerc,0,0,0,0,0,1.0,1.0
2022_18,ocon,1,0,1,0,0,0.8,0.7000000000000001
2022_18,hamilton,1,0,0,1,0,0.8,0.75
2022_18,vettel,1,0,1,0,0,0.8,0.7000000000000001
2022_18,alonso,2,0,2,0,0,0.6,0.39999999999999997
2022_18,russell,0,0,0,0,0,1.0,1.0
2022_18,latifi,1,0,0,1,0,0.8,0.75
2022_18,norris,0,0,0,0,0,1.0,1.0
2022_18,ricciardo,1,0,1,0,0,0.8,0.7000000000000001
2022_18,stroll,1,0,1,0,0,0.8,0.7000000000000001
2022_18,tsunoda,2,0,0,1,0,0.6,0.5499999999999999
2022_18,kevin_magnussen,0,0,0,0,0,1.0,1.0
2022_18,bottas,3,0,2,1,0,0.4,0.15000000000000002
2022_18,zhou,1,0,0,1,0,0.8,0.75
2022_18,mick_schumacher,0,0,0,0,0,1.0,1.0
2022_18,gasly,0,0,0,0,0,1.0,1.0
2022_18,sainz,0,0,0,0,0,1.0,1.0
2022_18,albon,1,0,0,1,0,0.8,0.75
2022_19,max_verstappen,0,0,0,0,0,1.0,1.0
2022_19,hamilton,1,0,0,1,0,0.8,0.75
2022_19,leclerc,0,0,0,0,0,1.0,1.0
2022_19,perez,0,0,0,0,0,1.0,1.0
2022_19,russell,0,0,0,0,0,1.0,1.0
2022_19,norris,0,0,0,0,0,1.0,1.0
2022_19,alonso,2,0,2,0,0,0.6,0.39999999999999997
2022_19,vettel,1,0,1,0,0,0.8,0.7000000000000001
2022_19,kevin_magnussen,0,0,0,0,0,1.0,1.0
2022_19,tsunoda,2,0,0,1,0,0.6,0.5499999999999999
2022_19,ocon,1,0,1,0,0,0.8,0.7000000000000001
2022_19,zhou,1,0,0,1,0,0.8,0.75
2022_19,albon,2,0,1,1,0,0.6,0.45
2022_19,gasly,0,0,0,0,0,1.0,1.0
2022_19,mick_schumacher,0,0,0,0,0,1.0,1.0
2022_19,ricciardo,1,0,1,0,0,0.8,0.7000000000000001
2022_19,latifi,1,0,0,1,0,0.8,0.75
2022_19,stroll,1,0,1,0,0,0.8,0.7000000000000001
2022_19,bottas,2,0,1,1,0,0.6,0.45
2022_19,sainz,1,0,0,1,0,0.8,0.75
2022_20,max_verstappen,0,0,0,0,0,1.0,1.0
2022_20,hamilton,0,0,0,0,0,1.0,1.0
2022_20,perez,0,0,0,0,0,1.0,1.0
2022_20,russell,0,0,0,0,0,1.0,1.0
2022_20,sainz,2,0,0,2,0,0.6,0.5
2022_20,leclerc,0,0,0,0,0,1.0,1.0
2022_20,ricciardo,1,0,1,0,0,0.8,0.7000000000000001
2022_20,ocon,1,0,1,0,0,0.8,0.7000000000000001
2022_20,norris,0,0,0,0,0,1.0,1.0
2022_20,bottas,2,0,1,1,0,0.6,0.45
2022_20,gasly,0,0,0,0,0,1.0,1.0
2022_20,albon,2,0,1,1,0,0.6,0.45
2022_20,zhou,1,0,0,1,0,0.8,0.75
2022_20,vettel,1,0,1,0,0,0.8,0.7000000000000001
2022_20,stroll,2,0,1,1,0,0.6,0.45
2022_20,mick_schumacher,0,0,0,0,0,1.0,1.0
2022_20,kevin_magnussen,0,0,0,0,0,1.0,1.0
2022_20,latifi,1,0,0,1,0,0.8,0.75
2022_20,alonso,2,0,2,0,0,0.6,0.39999999999999997
2022_20,tsunoda,2,0,0,1,0,0.6,0.5499999999999999
2022_21,russell,0,0,0,0,0,1.0,1.0
2022_21,hamilton,0,0,0,0,0,1.0,1.0
2022_21,sainz,2,0,0,2,0,0.6,0.5
2022_21,leclerc,0,0,0,0,0,1.0,1.0
2022_21,alonso,3,0,3,0,0,0.4,0.09999999999999998
2022_21,max_verstappen,0,0,0,0,0,1.0,1.0
2022_21,perez,0,0,0,0,0,1.0,1.0
2022_21,ocon,1,0,1,0,0,0.8,0.7000000000000001
2022_21,bottas,1,0,0,1,0,0.8,0.75
2022_21,stroll,2,0,1,1,0,0.6,0.45
2022_21,vettel,1,0,1,0,0,0.8,0.7000000000000001
2022_21,zhou,1,0,0,1,0,0.8,0.75
2022_21,mick_schumacher,0,0,0,0,0,1.0,1.0
2022_21,gasly,0,0,0,0,0,1.0,1.0
2022_21,albon,2,0,1,1,0,0.6,0.45
2022_21,latifi,1,0,0,1,0,0.8,0.75
2022_21,tsunoda,2,0,0,2,0,0.6,0.5
2022_21,norris,0,0,0,0,0,1.0,1.0
2022_21,kevin_magnussen,0,0,0,0,0,1.0,1.0
2022_21,ricciardo,1,0,1,0,0,0.8,0.7000000000000001
2022_22,max_verstappen,0,0,0,0,0,1.0,1.0
2022_22,leclerc,0,0,0,0,0,1.0,1.0
2022_22,perez,0,0,0,0,0,1.0,1.0
2022_22,sainz,2,0,0,2,0,0.6,0.5
2022_22,russell,0,0,0,0,0,1.0,1.0
2022_22,norris,1,0,1,0,0,0.8,0.7000000000000001
2022_22,ocon,1,0,1,0,0,0.8,0.7000000000000001
2022_22,stroll,1,0,0,1,0,0.8,0.75
2022_22,ricciardo,1,0,0,1,0,0.8,0.75
2022_22,vettel,0,0,0,0,0,1.0,1.0
2022_22,tsunoda,2,0,0,2,0,0.6,0.5
2022_22,zhou,1,0,0,1,0,0.8,0.75
2022_22,albon,2,0,1,1,0,0.6,0.45
2022_22,gasly,0,0,0,0,0,1.0,1.0
2022_22,bottas,1,0,0,1,0,0.8,0.75
2022_22,mick_schumacher,0,0,0,0,0,1.0,1.0
2022_22,kevin_magnussen,1,0,0,1,0,0.8,0.75
2022_22,hamilton,0,0,0,0,0,1.0,1.0
2022_22,latifi,1,0,0,1,0,0.8,0.75
2022_22,alonso,2,0,2,0,0,0.6,0.39999999999999997
2023_01,max_verstappen,0,0,0,0,0,1.0,1.0
2023_01,perez,0,0,0,0,0,1.0,1.0
2023_01,alonso,2,0,2,0,0,0.6,0.39999999999999997
2023_01,sainz,2,0,0,2,0,0.6,0.5
2023_01,hamilton,1,0,1,0,0,0.8,0.7000000000000001
2023_01,stroll,1,0,0,1,0,0.8,0.75
2023_01,russell,0,0,0,0,0,1.0,1.0
2023_01,bottas,1,0,0,1,0,0.8,0.75
2023_01,gasly,0,0,0,0,0,1.0,1.0
2023_01,albon,1,0,1,0,0,0.8,0.7000000000000001
2023_01,tsunoda,1,0,0,1,0,0.8,0.75
2023_01,sargeant,0,0,0,0,0,1.0,1.0
2023_01,kevin_magnussen,1,0,0,1,0,0.8,0.75
2023_01,de_vries,0,0,0,0,0,1.0,1.0
2023_01,hulkenberg,1,0,1,0,0,0.8,0.7000000000000001
2023_01,zhou,0,0,0,0,0,1.0,1.0
2023_01,norris,1,0,1,0,0,0.8,0.7000000000000001
2023_01,ocon,0,0,0,0,0,1.0,1.0
2023_01,leclerc,0,0,0,0,0,1.0,1.0
2023_01,piastri,0,0,0,0,0,1.0,1.0
2023_02,perez,0,0,0,0,0,1.0,1.0
2023_02,max_verstappen,0,0,0,0,0,1.0,1.0
2023_02,alonso,2,0,2,0,0,0.6,0.39999999999999997
2023_02,russell,0,0,0,0,0,1.0,1.0
2023_02,hamilton,1,0,1,0,0,0.8,0.7000000000000001
2023_02,sainz,1,0,0,1,0,0.8,0.75
2023_02,leclerc,1,0,0,0,0,0.8,0.8
2023_02,ocon,1,0,0,0,0,0.8,0.8
2023_02,gasly,0,0,0,0,0,1.0,1.0
2023_02,kevin_magnussen,2,0,0,1,0,0.6,0.5499999999999999
2023_02,tsunoda,1,0,0,1,0,0.8,0.75
2023_02,hulkenberg,1,0,0,0,0,0.8,0.8
2023_02,zhou,1,0,0,0,0,0.8,0.8
2023_02,de_vries,1,0,0,0,0,0.5,0.5
2023_02,piastri,1,0,0,0,0,0.0,0.0
2023_02,sargeant,1,0,0,0,0,0.0,0.0
2023_02,norris,2,0,1,0,0,0.6,0.5
2023_02,bottas,1,0,0,1,0,0.8,0.75
2023_02,albon,0,0,0,0,0,1.0,1.0
2023_02,stroll,1,0,0,1,0,0.8,0.75
2023_03,max_verstappen,0,0,0,0,0,1.0,1.0
2023_03,hamilton,1,0,1,0,0,0.8,0.7000000000000001
2023_03,alonso,2,0,2,0,0,0.6,0.39999999999999997
2023_03,stroll,1,0,0,0,0,0.8,0.8
2023_03,perez,0,0,0,0,0,1.0,1.0
2023_03,norris,2,0,1,0,0,0.6,0.5
2023_03,hulkenberg,1,0,0,0,0,0.8,0.8
2023_03,piastri,1,0,0,0,0,0.5,0.5
2023_03,zhou,1,0,0,0,0,0.8,0.8
2023_03,tsunoda,1,0,0,1,0,0.8,0.75
2023_03,bottas,1,0,0,0,0,0.8,0.8
2023_03,sainz,0,0,0,0,0,1.0,1.0
2023_03,gasly,0,0,0,0,0,1.0,1.0
2023_03,ocon,1,0,0,0,0,0.8,0.8
2023_03,de_vries,1,0,0,0,0,0.6666666666666666,0.6666666666666666
2023_03,sargeant,1,0,0,0,0,0.5,0.5
2023_03,kevin_magnussen,2,0,0,1,0,0.6,0.5499999999999999
2023_03,russell,0,0,0,0,0,1.0,1.0
2023_03,albon,1,0,0,0,0,0.8,0.8
2023_03,leclerc,1,0,0,0,0,0.8,0.8
2023_04,perez,0,0,0,0,0,1.0,1.0
2023_04,max_verstappen,0,0,0,0,0,1.0,1.0
2023_04,leclerc,2,0,0,0,0,0.6,0.6
2023_04,alonso,1,0,1,0,0,0.8,0.7000000000000001
2023_04,sainz,0,0,0,0,0,1.0,1.0
2023_04,hamilton,1,0,1,0,0,0.8,0.7000000000000001
2023_04,stroll,1,0,0,0,0,0.8,0.8
2023_04,russell,1,0,0,0,0,0.8,0.8
2023_04,norris,2,0,1,0,0,0.6,0.5
2023_04,tsunoda,0,0,0,0,0,1.0,1.0
2023_04,piastri,1,0,0,0,0,0.6666666666666666,0.6666666666666666
2023_04,albon,2,0,0,0,0,0.6,0.6
2023_04,kevin_magnussen,3,0,0,1,0,0.4,0.35000000000000003
2023_04,gasly,1,0,0,0,0,0.8,0.8
2023_04,ocon,2,0,0,0,0,0.6,0.6
2023_04,sargeant,2,0,0,0,0,0.3333333333333333,0.3333333333333333
2023_04,hulkenberg,1,0,0,0,0,0.8,0.8
2023_04,bottas,1,0,0,0,0,0.8,0.8
2023_04,zhou,1,0,0,0,0,0.8,0.8
2023_04,de_vries,2,0,0,0,0,0.5,0.5
2023_05,max_verstappen,0,0,0,0,0,1.0,1.0
2023_05,perez,0,0,0,0,0,1.0,1.0
2023_05,alonso,1,0,1,0,0,0.8,0.7000000000000001
2023_05,russell,1,0,0,0,0,0.8,0.8
2023_05,sainz,0,0,0,0,0,1.0,1.0
2023_05,hamilton,1,0,1,0,0,0.8,0.7000000000000001
2023_05,leclerc,2,0,0,0,0,0.6,0.6
2023_05,gasly,1,0,0,0,0,0.8,0.8
2023_05,ocon,2,0,0,0,0,0.6,0.6
2023_05,kevin_magnussen,2,0,0,0,0,0.6,0.6
2023_05,tsunoda,0,0,0,0,0,1.0,1.0
2023_05,stroll,1,0,0,0,0,0.8,0.8
2023_05,bottas,2,0,0,0,0,0.6,0.6
2023_05,albon,2,0,0,0,0,0.6,0.6
2023_05,hulkenberg,2,0,0,0,0,0.6,0.6
2023_05,zhou,2,0,0,0,0,0.6,0.6
2023_05,norris,1,0,0,0,0,0.8,0.8
2023_05,de_vries,3,0,0,0,0,0.4,0.4
2023_05,piastri,1,0,0,0,0,0.75,0.75
2023_05,sargeant,2,0,0,0,0,0.5,0.5
2023_06,max_verstappen,0,0,0,0,0,1.0,1.0
2023_06,alonso,0,0,0,0,0,1.0,1.0
2023_06,ocon,2,0,0,0,0,0.6,0.6
2023_06,hamilton,0,0,0,0,0,1.0,1.0
2023_06,russell,1,0,0,0,0,0.8,0.8
2023_06,leclerc,2,0,0,0,0,0.6,0.6
2023_06,gasly,1,0,0,0,0,0.8,0.8
2023_06,sainz,0,0,0,0,0,1.0,1.0
2023_06,norris,1,0,0,0,0,0.8,0.8
2023_06,piastri,2,0,0,0,0,0.6,0.6
2023_06,bottas,2,0,0,0,0,0.6,0.6
2023_06,de_vries,3,0,0,0,0,0.4,0.4
